position,LW
minutes,517.0
passes_completed,155.0
passes,220.0
dribbles_completed,12.0
dribbles,20.0
passes_completed_short,85.0
passes_short,109.0
passes_completed_medium,56.0
passes_medium,72.0
passes_completed_long,13.0
passes_long,19.0
passes_total_distance,2552.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,39.0
passes_switches,4.0
crosses,24.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,18.0
dispossessed,18.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,5.0
sca,18.0
gca,3.0
xg,0.9
crosses_into_penalty_area,6.0
passes_into_final_third,6.0
passes_into_penalty_area,11.0
progressive_passes,11.0
carry_progressive_distance,750.0
assisted_shots,13.0
fouled,12.0
pens_won,0.0
tackles,17.0
interceptions,3.0
blocks,6.0
tackles_won,14.0
dribble_tackles,4.0
dribbles_vs,11.0
pressures,107.0
pressure_regains,44.0
clearances,6.0
errors,1.0
aerials_won,8.0
aerials_lost,4.0
ball_recoveries,37.0
pens_conceded,1.0
fouls,5.0
cards_yellow_red,0.0
