position,AM
minutes,215.0
passes_completed,43.0
passes,60.0
dribbles_completed,1.0
dribbles,4.0
passes_completed_short,22.0
passes_short,27.0
passes_completed_medium,11.0
passes_medium,16.0
passes_completed_long,6.0
passes_long,13.0
passes_total_distance,717.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,3.0
passes_switches,4.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,2.0
dispossessed,4.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,9.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,2.0
progressive_passes,8.0
carry_progressive_distance,316.0
assisted_shots,4.0
fouled,4.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,7.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,54.0
pressure_regains,17.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,20.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
