position,CM
minutes,781.0
passes_completed,259.0
passes,346.0
dribbles_completed,8.0
dribbles,18.0
passes_completed_short,133.0
passes_short,160.0
passes_completed_medium,94.0
passes_medium,123.0
passes_completed_long,30.0
passes_long,50.0
passes_total_distance,4331.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,66.0
passes_switches,9.0
crosses,17.0
corner_kicks,15.0
passes_intercepted,8.0
passes_blocked,15.0
dispossessed,9.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,6.0
sca,33.0
gca,4.0
xg,2.0000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,19.0
passes_into_penalty_area,13.0
progressive_passes,31.0
carry_progressive_distance,1438.0
assisted_shots,14.0
fouled,21.0
pens_won,0.0
tackles,21.0
interceptions,9.0
blocks,15.0
tackles_won,18.0
dribble_tackles,7.0
dribbles_vs,26.0
pressures,264.0
pressure_regains,67.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,6.0
ball_recoveries,77.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
