position,RW
minutes,377.0
passes_completed,113.0
passes,162.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,64.0
passes_short,80.0
passes_completed_medium,40.0
passes_medium,50.0
passes_completed_long,6.0
passes_long,25.0
passes_total_distance,1775.0
passes_free_kicks,5.0
through_balls,2.0
passes_pressure,30.0
passes_switches,8.0
crosses,8.0
corner_kicks,9.0
passes_intercepted,5.0
passes_blocked,6.0
dispossessed,5.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,4.0
sca,10.0
gca,1.0
xg,0.8999999999999999
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,375.0
assisted_shots,5.0
fouled,11.0
pens_won,0.0
tackles,14.0
interceptions,3.0
blocks,7.0
tackles_won,11.0
dribble_tackles,7.0
dribbles_vs,16.0
pressures,120.0
pressure_regains,33.0
clearances,2.0
errors,0.0
aerials_won,3.0
aerials_lost,7.0
ball_recoveries,20.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
