position,GK
minutes,2880.0
passes_completed,867.0
passes,1231.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,112.0
passes_short,112.0
passes_completed_medium,335.0
passes_medium,341.0
passes_completed_long,419.0
passes_long,775.0
passes_total_distance,30173.0
passes_free_kicks,91.0
through_balls,0.0
passes_pressure,117.0
passes_switches,31.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,5.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,10.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,31.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,2204.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,1.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,5.0
pressure_regains,0.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,173.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
