position,DM
minutes,924.0
passes_completed,379.0
passes,461.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,128.0
passes_short,147.0
passes_completed_medium,174.0
passes_medium,196.0
passes_completed_long,74.0
passes_long,111.0
passes_total_distance,7870.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,88.0
passes_switches,13.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,6.0
dispossessed,6.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,0.0
sca,12.0
gca,2.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,39.0
passes_into_penalty_area,4.0
progressive_passes,39.0
carry_progressive_distance,683.0
assisted_shots,4.0
fouled,4.0
pens_won,0.0
tackles,18.0
interceptions,12.0
blocks,23.0
tackles_won,9.0
dribble_tackles,7.0
dribbles_vs,32.0
pressures,195.0
pressure_regains,65.0
clearances,14.0
errors,0.0
aerials_won,8.0
aerials_lost,9.0
ball_recoveries,137.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
