Bayern Munich,Leverkusen,https://fbref.com/en/matches/b13970b2/Bayern-Munich-Bayer-Leverkusen-August-18-2017-Bundesliga
Hoffenheim,Werder Bremen,https://fbref.com/en/matches/7fa19f7c/Hoffenheim-Werder-Bremen-August-19-2017-Bundesliga
Mainz 05,Hannover 96,https://fbref.com/en/matches/09cec3e9/Mainz-05-Hannover-96-August-19-2017-Bundesliga
Wolfsburg,Dortmund,https://fbref.com/en/matches/10673af1/Wolfsburg-Dortmund-August-19-2017-Bundesliga
Hamburger SV,Augsburg,https://fbref.com/en/matches/f65cd7dc/Hamburger-SV-Augsburg-August-19-2017-Bundesliga
Hertha BSC,Stuttgart,https://fbref.com/en/matches/0339770e/Hertha-BSC-Stuttgart-August-19-2017-Bundesliga
Schalke 04,RB Leipzig,https://fbref.com/en/matches/c516f9b3/Schalke-04-RB-Leipzig-August-19-2017-Bundesliga
Freiburg,Eint Frankfurt,https://fbref.com/en/matches/a3858878/Freiburg-Eintracht-Frankfurt-August-20-2017-Bundesliga
M'Gladbach,Köln,https://fbref.com/en/matches/4fbf64fe/Monchengladbach-Koln-August-20-2017-Bundesliga
Köln,Hamburger SV,https://fbref.com/en/matches/4fc1a614/Koln-Hamburger-SV-August-25-2017-Bundesliga
Stuttgart,Mainz 05,https://fbref.com/en/matches/400d3616/Stuttgart-Mainz-05-August-26-2017-Bundesliga
Eint Frankfurt,Wolfsburg,https://fbref.com/en/matches/3bf149af/Eintracht-Frankfurt-Wolfsburg-August-26-2017-Bundesliga
Werder Bremen,Bayern Munich,https://fbref.com/en/matches/9b3e6ab4/Werder-Bremen-Bayern-Munich-August-26-2017-Bundesliga
Leverkusen,Hoffenheim,https://fbref.com/en/matches/9992229f/Bayer-Leverkusen-Hoffenheim-August-26-2017-Bundesliga
Augsburg,M'Gladbach,https://fbref.com/en/matches/3d33cbcd/Augsburg-Monchengladbach-August-26-2017-Bundesliga
Dortmund,Hertha BSC,https://fbref.com/en/matches/5734149b/Dortmund-Hertha-BSC-August-26-2017-Bundesliga
RB Leipzig,Freiburg,https://fbref.com/en/matches/cd7718be/RB-Leipzig-Freiburg-August-27-2017-Bundesliga
Hannover 96,Schalke 04,https://fbref.com/en/matches/5abf775e/Hannover-96-Schalke-04-August-27-2017-Bundesliga
Hamburger SV,RB Leipzig,https://fbref.com/en/matches/1e115c1f/Hamburger-SV-RB-Leipzig-September-8-2017-Bundesliga
M'Gladbach,Eint Frankfurt,https://fbref.com/en/matches/9a77b60b/Monchengladbach-Eintracht-Frankfurt-September-9-2017-Bundesliga
Mainz 05,Leverkusen,https://fbref.com/en/matches/57753c8c/Mainz-05-Bayer-Leverkusen-September-9-2017-Bundesliga
Augsburg,Köln,https://fbref.com/en/matches/7e929ab2/Augsburg-Koln-September-9-2017-Bundesliga
Wolfsburg,Hannover 96,https://fbref.com/en/matches/3d2c38ea/Wolfsburg-Hannover-96-September-9-2017-Bundesliga
Freiburg,Dortmund,https://fbref.com/en/matches/d284fd39/Freiburg-Dortmund-September-9-2017-Bundesliga
Hoffenheim,Bayern Munich,https://fbref.com/en/matches/fe417870/Hoffenheim-Bayern-Munich-September-9-2017-Bundesliga
Hertha BSC,Werder Bremen,https://fbref.com/en/matches/33d3ec46/Hertha-BSC-Werder-Bremen-September-10-2017-Bundesliga
Schalke 04,Stuttgart,https://fbref.com/en/matches/885af087/Schalke-04-Stuttgart-September-10-2017-Bundesliga
Hannover 96,Hamburger SV,https://fbref.com/en/matches/5fb323e0/Hannover-96-Hamburger-SV-September-15-2017-Bundesliga
Bayern Munich,Mainz 05,https://fbref.com/en/matches/a10cf572/Bayern-Munich-Mainz-05-September-16-2017-Bundesliga
Werder Bremen,Schalke 04,https://fbref.com/en/matches/b8a1c45e/Werder-Bremen-Schalke-04-September-16-2017-Bundesliga
Stuttgart,Wolfsburg,https://fbref.com/en/matches/198facdd/Stuttgart-Wolfsburg-September-16-2017-Bundesliga
Eint Frankfurt,Augsburg,https://fbref.com/en/matches/a357fa5b/Eintracht-Frankfurt-Augsburg-September-16-2017-Bundesliga
RB Leipzig,M'Gladbach,https://fbref.com/en/matches/634c5128/RB-Leipzig-Monchengladbach-September-16-2017-Bundesliga
Hoffenheim,Hertha BSC,https://fbref.com/en/matches/ff315c8d/Hoffenheim-Hertha-BSC-September-17-2017-Bundesliga
Leverkusen,Freiburg,https://fbref.com/en/matches/abc12d71/Bayer-Leverkusen-Freiburg-September-17-2017-Bundesliga
Dortmund,Köln,https://fbref.com/en/matches/52c8c028/Dortmund-Koln-September-17-2017-Bundesliga
M'Gladbach,Stuttgart,https://fbref.com/en/matches/677887ea/Monchengladbach-Stuttgart-September-19-2017-Bundesliga
Schalke 04,Bayern Munich,https://fbref.com/en/matches/17ceb358/Schalke-04-Bayern-Munich-September-19-2017-Bundesliga
Wolfsburg,Werder Bremen,https://fbref.com/en/matches/e2e4d8fb/Wolfsburg-Werder-Bremen-September-19-2017-Bundesliga
Augsburg,RB Leipzig,https://fbref.com/en/matches/19965925/Augsburg-RB-Leipzig-September-19-2017-Bundesliga
Köln,Eint Frankfurt,https://fbref.com/en/matches/cc1da234/Koln-Eintracht-Frankfurt-September-20-2017-Bundesliga
Hamburger SV,Dortmund,https://fbref.com/en/matches/2fac1858/Hamburger-SV-Dortmund-September-20-2017-Bundesliga
Hertha BSC,Leverkusen,https://fbref.com/en/matches/6c5cd8f0/Hertha-BSC-Bayer-Leverkusen-September-20-2017-Bundesliga
Freiburg,Hannover 96,https://fbref.com/en/matches/19006b59/Freiburg-Hannover-96-September-20-2017-Bundesliga
Mainz 05,Hoffenheim,https://fbref.com/en/matches/391ecf44/Mainz-05-Hoffenheim-September-20-2017-Bundesliga
Bayern Munich,Wolfsburg,https://fbref.com/en/matches/8869577c/Bayern-Munich-Wolfsburg-September-22-2017-Bundesliga
RB Leipzig,Eint Frankfurt,https://fbref.com/en/matches/e6cd2359/RB-Leipzig-Eintracht-Frankfurt-September-23-2017-Bundesliga
Werder Bremen,Freiburg,https://fbref.com/en/matches/43ae7d98/Werder-Bremen-Freiburg-September-23-2017-Bundesliga
Hoffenheim,Schalke 04,https://fbref.com/en/matches/7870c975/Hoffenheim-Schalke-04-September-23-2017-Bundesliga
Stuttgart,Augsburg,https://fbref.com/en/matches/be29160b/Stuttgart-Augsburg-September-23-2017-Bundesliga
Mainz 05,Hertha BSC,https://fbref.com/en/matches/792d9b4c/Mainz-05-Hertha-BSC-September-23-2017-Bundesliga
Dortmund,M'Gladbach,https://fbref.com/en/matches/af09c719/Dortmund-Monchengladbach-September-23-2017-Bundesliga
Hannover 96,Köln,https://fbref.com/en/matches/b2677d90/Hannover-96-Koln-September-24-2017-Bundesliga
Leverkusen,Hamburger SV,https://fbref.com/en/matches/8251a762/Bayer-Leverkusen-Hamburger-SV-September-24-2017-Bundesliga
Schalke 04,Leverkusen,https://fbref.com/en/matches/b288b705/Schalke-04-Bayer-Leverkusen-September-29-2017-Bundesliga
Augsburg,Dortmund,https://fbref.com/en/matches/c1f54533/Augsburg-Dortmund-September-30-2017-Bundesliga
M'Gladbach,Hannover 96,https://fbref.com/en/matches/9476d8c6/Monchengladbach-Hannover-96-September-30-2017-Bundesliga
Eint Frankfurt,Stuttgart,https://fbref.com/en/matches/c8d12e7f/Eintracht-Frankfurt-Stuttgart-September-30-2017-Bundesliga
Wolfsburg,Mainz 05,https://fbref.com/en/matches/03077c02/Wolfsburg-Mainz-05-September-30-2017-Bundesliga
Hamburger SV,Werder Bremen,https://fbref.com/en/matches/02c85a2b/Hamburger-SV-Werder-Bremen-September-30-2017-Bundesliga
Freiburg,Hoffenheim,https://fbref.com/en/matches/666c9723/Freiburg-Hoffenheim-October-1-2017-Bundesliga
Hertha BSC,Bayern Munich,https://fbref.com/en/matches/11ff6012/Hertha-BSC-Bayern-Munich-October-1-2017-Bundesliga
Köln,RB Leipzig,https://fbref.com/en/matches/4d9b3ce4/Koln-RB-Leipzig-October-1-2017-Bundesliga
Stuttgart,Köln,https://fbref.com/en/matches/668679f5/Stuttgart-Koln-October-13-2017-Bundesliga
Bayern Munich,Freiburg,https://fbref.com/en/matches/095914c6/Bayern-Munich-Freiburg-October-14-2017-Bundesliga
Hannover 96,Eint Frankfurt,https://fbref.com/en/matches/8896204e/Hannover-96-Eintracht-Frankfurt-October-14-2017-Bundesliga
Mainz 05,Hamburger SV,https://fbref.com/en/matches/eb296f2f/Mainz-05-Hamburger-SV-October-14-2017-Bundesliga
Hertha BSC,Schalke 04,https://fbref.com/en/matches/60363d4c/Hertha-BSC-Schalke-04-October-14-2017-Bundesliga
Hoffenheim,Augsburg,https://fbref.com/en/matches/deab105c/Hoffenheim-Augsburg-October-14-2017-Bundesliga
Dortmund,RB Leipzig,https://fbref.com/en/matches/1d76907c/Dortmund-RB-Leipzig-October-14-2017-Bundesliga
Leverkusen,Wolfsburg,https://fbref.com/en/matches/496c7fb4/Bayer-Leverkusen-Wolfsburg-October-15-2017-Bundesliga
Werder Bremen,M'Gladbach,https://fbref.com/en/matches/ed39bd88/Werder-Bremen-Monchengladbach-October-15-2017-Bundesliga
Schalke 04,Mainz 05,https://fbref.com/en/matches/ab9a62e5/Schalke-04-Mainz-05-October-20-2017-Bundesliga
RB Leipzig,Stuttgart,https://fbref.com/en/matches/bcbf5b3f/RB-Leipzig-Stuttgart-October-21-2017-Bundesliga
Augsburg,Hannover 96,https://fbref.com/en/matches/8d9c9591/Augsburg-Hannover-96-October-21-2017-Bundesliga
M'Gladbach,Leverkusen,https://fbref.com/en/matches/f569cb4c/Monchengladbach-Bayer-Leverkusen-October-21-2017-Bundesliga
Eint Frankfurt,Dortmund,https://fbref.com/en/matches/52768be0/Eintracht-Frankfurt-Dortmund-October-21-2017-Bundesliga
Hamburger SV,Bayern Munich,https://fbref.com/en/matches/f2074595/Hamburger-SV-Bayern-Munich-October-21-2017-Bundesliga
Köln,Werder Bremen,https://fbref.com/en/matches/9d50e3df/Koln-Werder-Bremen-October-22-2017-Bundesliga
Freiburg,Hertha BSC,https://fbref.com/en/matches/fc928a8c/Freiburg-Hertha-BSC-October-22-2017-Bundesliga
Wolfsburg,Hoffenheim,https://fbref.com/en/matches/56a09036/Wolfsburg-Hoffenheim-October-22-2017-Bundesliga
Mainz 05,Eint Frankfurt,https://fbref.com/en/matches/e1a4ddc7/Mainz-05-Eintracht-Frankfurt-October-27-2017-Bundesliga
Hertha BSC,Hamburger SV,https://fbref.com/en/matches/1b5be8e3/Hertha-BSC-Hamburger-SV-October-28-2017-Bundesliga
Schalke 04,Wolfsburg,https://fbref.com/en/matches/453d02a5/Schalke-04-Wolfsburg-October-28-2017-Bundesliga
Hoffenheim,M'Gladbach,https://fbref.com/en/matches/457ab971/Hoffenheim-Monchengladbach-October-28-2017-Bundesliga
Hannover 96,Dortmund,https://fbref.com/en/matches/82b4ab22/Hannover-96-Dortmund-October-28-2017-Bundesliga
Leverkusen,Köln,https://fbref.com/en/matches/af53eee8/Bayer-Leverkusen-Koln-October-28-2017-Bundesliga
Bayern Munich,RB Leipzig,https://fbref.com/en/matches/c5ad9910/Bayern-Munich-RB-Leipzig-October-28-2017-Bundesliga
Werder Bremen,Augsburg,https://fbref.com/en/matches/553962af/Werder-Bremen-Augsburg-October-29-2017-Bundesliga
Stuttgart,Freiburg,https://fbref.com/en/matches/cc431807/Stuttgart-Freiburg-October-29-2017-Bundesliga
Eint Frankfurt,Werder Bremen,https://fbref.com/en/matches/1813d4d3/Eintracht-Frankfurt-Werder-Bremen-November-3-2017-Bundesliga
Freiburg,Schalke 04,https://fbref.com/en/matches/a37a6004/Freiburg-Schalke-04-November-4-2017-Bundesliga
RB Leipzig,Hannover 96,https://fbref.com/en/matches/e0325200/RB-Leipzig-Hannover-96-November-4-2017-Bundesliga
M'Gladbach,Mainz 05,https://fbref.com/en/matches/e4babe18/Monchengladbach-Mainz-05-November-4-2017-Bundesliga
Hamburger SV,Stuttgart,https://fbref.com/en/matches/606d48b1/Hamburger-SV-Stuttgart-November-4-2017-Bundesliga
Augsburg,Leverkusen,https://fbref.com/en/matches/48c2a77b/Augsburg-Bayer-Leverkusen-November-4-2017-Bundesliga
Dortmund,Bayern Munich,https://fbref.com/en/matches/217575c3/Dortmund-Bayern-Munich-November-4-2017-Bundesliga
