Bayern Munich,Hoffenheim,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga
Düsseldorf,Augsburg,https://fbref.com/en/matches/05a8c375/Dusseldorf-Augsburg-August-25-2018-Bundesliga
Hertha BSC,Nürnberg,https://fbref.com/en/matches/192de586/Hertha-BSC-Nurnberg-August-25-2018-Bundesliga
Wolfsburg,Schalke 04,https://fbref.com/en/matches/68b2ba8a/Wolfsburg-Schalke-04-August-25-2018-Bundesliga
Werder Bremen,Hannover 96,https://fbref.com/en/matches/3c44775e/Werder-Bremen-Hannover-96-August-25-2018-Bundesliga
Freiburg,Eint Frankfurt,https://fbref.com/en/matches/9c4f1720/Freiburg-Eintracht-Frankfurt-August-25-2018-Bundesliga
M'Gladbach,Leverkusen,https://fbref.com/en/matches/96b00eb9/Monchengladbach-Bayer-Leverkusen-August-25-2018-Bundesliga
Mainz 05,Stuttgart,https://fbref.com/en/matches/ab725d34/Mainz-05-Stuttgart-August-26-2018-Bundesliga
Dortmund,RB Leipzig,https://fbref.com/en/matches/fbbdd6b2/Dortmund-RB-Leipzig-August-26-2018-Bundesliga
Hannover 96,Dortmund,https://fbref.com/en/matches/00328c4a/Hannover-96-Dortmund-August-31-2018-Bundesliga
Eint Frankfurt,Werder Bremen,https://fbref.com/en/matches/4d495618/Eintracht-Frankfurt-Werder-Bremen-September-1-2018-Bundesliga
Leverkusen,Wolfsburg,https://fbref.com/en/matches/509c4a57/Bayer-Leverkusen-Wolfsburg-September-1-2018-Bundesliga
Augsburg,M'Gladbach,https://fbref.com/en/matches/16fe4fac/Augsburg-Monchengladbach-September-1-2018-Bundesliga
Nürnberg,Mainz 05,https://fbref.com/en/matches/1957ced0/Nurnberg-Mainz-05-September-1-2018-Bundesliga
Hoffenheim,Freiburg,https://fbref.com/en/matches/4336e7ef/Hoffenheim-Freiburg-September-1-2018-Bundesliga
Stuttgart,Bayern Munich,https://fbref.com/en/matches/c3e88598/Stuttgart-Bayern-Munich-September-1-2018-Bundesliga
