Chievo,Juventus,https://fbref.com/en/matches/2758c0c0/Chievo-Juventus-August-18-2018-Serie-A
Lazio,Napoli,https://fbref.com/en/matches/34947288/Lazio-Napoli-August-18-2018-Serie-A
Torino,Roma,https://fbref.com/en/matches/bf8bed12/Torino-Roma-August-19-2018-Serie-A
Empoli,Cagliari,https://fbref.com/en/matches/4df38742/Empoli-Cagliari-August-19-2018-Serie-A
Bologna,SPAL,https://fbref.com/en/matches/76ad12fa/Bologna-SPAL-August-19-2018-Serie-A
Parma,Udinese,https://fbref.com/en/matches/52018b4a/Parma-Udinese-August-19-2018-Serie-A
Sassuolo,Inter,https://fbref.com/en/matches/359379e6/Sassuolo-Internazionale-August-19-2018-Serie-A
Atalanta,Frosinone,https://fbref.com/en/matches/3c6aced5/Atalanta-Frosinone-August-20-2018-Serie-A
Juventus,Lazio,https://fbref.com/en/matches/2ea4b5a9/Juventus-Lazio-August-25-2018-Serie-A
Napoli,Milan,https://fbref.com/en/matches/05260246/Napoli-Milan-August-25-2018-Serie-A
SPAL,Parma,https://fbref.com/en/matches/43700994/SPAL-Parma-August-26-2018-Serie-A
Fiorentina,Chievo,https://fbref.com/en/matches/faabbf40/Fiorentina-Chievo-August-26-2018-Serie-A
Frosinone,Bologna,https://fbref.com/en/matches/7dff3aeb/Frosinone-Bologna-August-26-2018-Serie-A
Genoa,Empoli,https://fbref.com/en/matches/13e8157a/Genoa-Empoli-August-26-2018-Serie-A
Inter,Torino,https://fbref.com/en/matches/41f84052/Internazionale-Torino-August-26-2018-Serie-A
Cagliari,Sassuolo,https://fbref.com/en/matches/05f91647/Cagliari-Sassuolo-August-26-2018-Serie-A
Udinese,Sampdoria,https://fbref.com/en/matches/f42fa5a8/Udinese-Sampdoria-August-26-2018-Serie-A
Roma,Atalanta,https://fbref.com/en/matches/9be750ef/Roma-Atalanta-August-27-2018-Serie-A
Milan,Roma,https://fbref.com/en/matches/ef299e2b/Milan-Roma-August-31-2018-Serie-A
Bologna,Inter,https://fbref.com/en/matches/9ff54a39/Bologna-Internazionale-September-1-2018-Serie-A
Parma,Juventus,https://fbref.com/en/matches/c43bd14a/Parma-Juventus-September-1-2018-Serie-A
Fiorentina,Udinese,https://fbref.com/en/matches/10a124a6/Fiorentina-Udinese-September-2-2018-Serie-A
Sampdoria,Napoli,https://fbref.com/en/matches/ada597b6/Sampdoria-Napoli-September-2-2018-Serie-A
Chievo,Empoli,https://fbref.com/en/matches/70877c73/Chievo-Empoli-September-2-2018-Serie-A
Atalanta,Cagliari,https://fbref.com/en/matches/cafe7e69/Atalanta-Cagliari-September-2-2018-Serie-A
Lazio,Frosinone,https://fbref.com/en/matches/f0ed203e/Lazio-Frosinone-September-2-2018-Serie-A
Sassuolo,Genoa,https://fbref.com/en/matches/fa044ae0/Sassuolo-Genoa-September-2-2018-Serie-A
Torino,SPAL,https://fbref.com/en/matches/69be40b5/Torino-SPAL-September-2-2018-Serie-A
Inter,Parma,https://fbref.com/en/matches/68014e37/Internazionale-Parma-September-15-2018-Serie-A
Napoli,Fiorentina,https://fbref.com/en/matches/b208fb74/Napoli-Fiorentina-September-15-2018-Serie-A
Frosinone,Sampdoria,https://fbref.com/en/matches/bf65ae94/Frosinone-Sampdoria-September-15-2018-Serie-A
Roma,Chievo,https://fbref.com/en/matches/b877c74e/Roma-Chievo-September-16-2018-Serie-A
Udinese,Torino,https://fbref.com/en/matches/305c7c4e/Udinese-Torino-September-16-2018-Serie-A
Genoa,Bologna,https://fbref.com/en/matches/64118347/Genoa-Bologna-September-16-2018-Serie-A
Juventus,Sassuolo,https://fbref.com/en/matches/37302313/Juventus-Sassuolo-September-16-2018-Serie-A
Empoli,Lazio,https://fbref.com/en/matches/af2ecea2/Empoli-Lazio-September-16-2018-Serie-A
Cagliari,Milan,https://fbref.com/en/matches/5cf4181b/Cagliari-Milan-September-16-2018-Serie-A
SPAL,Atalanta,https://fbref.com/en/matches/dc04de87/SPAL-Atalanta-September-17-2018-Serie-A
Sampdoria,Fiorentina,https://fbref.com/en/matches/55a722ce/Sampdoria-Fiorentina-September-19-2018-Serie-A
Sassuolo,Empoli,https://fbref.com/en/matches/fa7d3c6d/Sassuolo-Empoli-September-21-2018-Serie-A
Parma,Cagliari,https://fbref.com/en/matches/976466b0/Parma-Cagliari-September-22-2018-Serie-A
Fiorentina,SPAL,https://fbref.com/en/matches/85a325de/Fiorentina-SPAL-September-22-2018-Serie-A
Sampdoria,Inter,https://fbref.com/en/matches/311dafe4/Sampdoria-Internazionale-September-22-2018-Serie-A
Torino,Napoli,https://fbref.com/en/matches/5c05a806/Torino-Napoli-September-23-2018-Serie-A
Chievo,Udinese,https://fbref.com/en/matches/bbc47e50/Chievo-Udinese-September-23-2018-Serie-A
Lazio,Genoa,https://fbref.com/en/matches/6c773dd6/Lazio-Genoa-September-23-2018-Serie-A
Bologna,Roma,https://fbref.com/en/matches/6d33bbb0/Bologna-Roma-September-23-2018-Serie-A
Milan,Atalanta,https://fbref.com/en/matches/f06bb875/Milan-Atalanta-September-23-2018-Serie-A
Frosinone,Juventus,https://fbref.com/en/matches/37d02d43/Frosinone-Juventus-September-23-2018-Serie-A
Inter,Fiorentina,https://fbref.com/en/matches/cc3de56b/Internazionale-Fiorentina-September-25-2018-Serie-A
Udinese,Lazio,https://fbref.com/en/matches/55e64680/Udinese-Lazio-September-26-2018-Serie-A
Atalanta,Torino,https://fbref.com/en/matches/e4017e17/Atalanta-Torino-September-26-2018-Serie-A
Genoa,Chievo,https://fbref.com/en/matches/539bea82/Genoa-Chievo-September-26-2018-Serie-A
Roma,Frosinone,https://fbref.com/en/matches/8ab82da5/Roma-Frosinone-September-26-2018-Serie-A
Napoli,Parma,https://fbref.com/en/matches/3e70776d/Napoli-Parma-September-26-2018-Serie-A
Juventus,Bologna,https://fbref.com/en/matches/c541e5e5/Juventus-Bologna-September-26-2018-Serie-A
Cagliari,Sampdoria,https://fbref.com/en/matches/5735413c/Cagliari-Sampdoria-September-26-2018-Serie-A
SPAL,Sassuolo,https://fbref.com/en/matches/0b869122/SPAL-Sassuolo-September-27-2018-Serie-A
Empoli,Milan,https://fbref.com/en/matches/dfc7da77/Empoli-Milan-September-27-2018-Serie-A
Roma,Lazio,https://fbref.com/en/matches/f37a8fa3/Roma-Lazio-September-29-2018-Serie-A
Juventus,Napoli,https://fbref.com/en/matches/d2cccf44/Juventus-Napoli-September-29-2018-Serie-A
Inter,Cagliari,https://fbref.com/en/matches/f4a15ae9/Internazionale-Cagliari-September-29-2018-Serie-A
Bologna,Udinese,https://fbref.com/en/matches/83129638/Bologna-Udinese-September-30-2018-Serie-A
Frosinone,Genoa,https://fbref.com/en/matches/8c1894ab/Frosinone-Genoa-September-30-2018-Serie-A
Fiorentina,Atalanta,https://fbref.com/en/matches/46205931/Fiorentina-Atalanta-September-30-2018-Serie-A
Chievo,Torino,https://fbref.com/en/matches/15a2a3da/Chievo-Torino-September-30-2018-Serie-A
Parma,Empoli,https://fbref.com/en/matches/b087d0a1/Parma-Empoli-September-30-2018-Serie-A
Sassuolo,Milan,https://fbref.com/en/matches/b493840d/Sassuolo-Milan-September-30-2018-Serie-A
Sampdoria,SPAL,https://fbref.com/en/matches/60b0ad33/Sampdoria-SPAL-October-1-2018-Serie-A
Torino,Frosinone,https://fbref.com/en/matches/4c04b010/Torino-Frosinone-October-5-2018-Serie-A
Cagliari,Bologna,https://fbref.com/en/matches/e336189b/Cagliari-Bologna-October-6-2018-Serie-A
Udinese,Juventus,https://fbref.com/en/matches/ab2feeab/Udinese-Juventus-October-6-2018-Serie-A
Empoli,Roma,https://fbref.com/en/matches/aa9de6dc/Empoli-Roma-October-6-2018-Serie-A
Genoa,Parma,https://fbref.com/en/matches/a223dbf3/Genoa-Parma-October-7-2018-Serie-A
Milan,Chievo,https://fbref.com/en/matches/5335e1d2/Milan-Chievo-October-7-2018-Serie-A
Atalanta,Sampdoria,https://fbref.com/en/matches/5dc48772/Atalanta-Sampdoria-October-7-2018-Serie-A
Lazio,Fiorentina,https://fbref.com/en/matches/86b366f7/Lazio-Fiorentina-October-7-2018-Serie-A
Napoli,Sassuolo,https://fbref.com/en/matches/c1bd224f/Napoli-Sassuolo-October-7-2018-Serie-A
SPAL,Inter,https://fbref.com/en/matches/0accdf58/SPAL-Internazionale-October-7-2018-Serie-A
Roma,SPAL,https://fbref.com/en/matches/e4bccaf6/Roma-SPAL-October-20-2018-Serie-A
Juventus,Genoa,https://fbref.com/en/matches/46e81730/Juventus-Genoa-October-20-2018-Serie-A
Udinese,Napoli,https://fbref.com/en/matches/742e1bd2/Udinese-Napoli-October-20-2018-Serie-A
Frosinone,Empoli,https://fbref.com/en/matches/90256e72/Frosinone-Empoli-October-21-2018-Serie-A
Bologna,Torino,https://fbref.com/en/matches/46ef4b1a/Bologna-Torino-October-21-2018-Serie-A
Chievo,Atalanta,https://fbref.com/en/matches/46c6a36f/Chievo-Atalanta-October-21-2018-Serie-A
Parma,Lazio,https://fbref.com/en/matches/8fb4107b/Parma-Lazio-October-21-2018-Serie-A
Fiorentina,Cagliari,https://fbref.com/en/matches/93821741/Fiorentina-Cagliari-October-21-2018-Serie-A
Inter,Milan,https://fbref.com/en/matches/853013c4/Internazionale-Milan-October-21-2018-Serie-A
Sampdoria,Sassuolo,https://fbref.com/en/matches/4c35760e/Sampdoria-Sassuolo-October-22-2018-Serie-A
Atalanta,Parma,https://fbref.com/en/matches/1048f3fb/Atalanta-Parma-October-27-2018-Serie-A
Empoli,Juventus,https://fbref.com/en/matches/8fe69070/Empoli-Juventus-October-27-2018-Serie-A
Torino,Fiorentina,https://fbref.com/en/matches/e12deac7/Torino-Fiorentina-October-27-2018-Serie-A
Sassuolo,Bologna,https://fbref.com/en/matches/d335a746/Sassuolo-Bologna-October-28-2018-Serie-A
SPAL,Frosinone,https://fbref.com/en/matches/86b4e007/SPAL-Frosinone-October-28-2018-Serie-A
Genoa,Udinese,https://fbref.com/en/matches/bc7cf1b6/Genoa-Udinese-October-28-2018-Serie-A
Cagliari,Chievo,https://fbref.com/en/matches/e6163c2a/Cagliari-Chievo-October-28-2018-Serie-A
Milan,Sampdoria,https://fbref.com/en/matches/e941f340/Milan-Sampdoria-October-28-2018-Serie-A
Napoli,Roma,https://fbref.com/en/matches/cd2f642f/Napoli-Roma-October-28-2018-Serie-A
Lazio,Inter,https://fbref.com/en/matches/3d9c6a02/Lazio-Internazionale-October-29-2018-Serie-A
Milan,Genoa,https://fbref.com/en/matches/7a546b8c/Milan-Genoa-October-31-2018-Serie-A
Napoli,Empoli,https://fbref.com/en/matches/aef9f881/Napoli-Empoli-November-2-2018-Serie-A
Inter,Genoa,https://fbref.com/en/matches/7e11d375/Internazionale-Genoa-November-3-2018-Serie-A
Fiorentina,Roma,https://fbref.com/en/matches/88a737bc/Fiorentina-Roma-November-3-2018-Serie-A
Juventus,Cagliari,https://fbref.com/en/matches/509c0a53/Juventus-Cagliari-November-3-2018-Serie-A
Lazio,SPAL,https://fbref.com/en/matches/1c2946a4/Lazio-SPAL-November-4-2018-Serie-A
Sampdoria,Torino,https://fbref.com/en/matches/6ca98909/Sampdoria-Torino-November-4-2018-Serie-A
Parma,Frosinone,https://fbref.com/en/matches/bf3d8da2/Parma-Frosinone-November-4-2018-Serie-A
Chievo,Sassuolo,https://fbref.com/en/matches/c91dcd07/Chievo-Sassuolo-November-4-2018-Serie-A
Bologna,Atalanta,https://fbref.com/en/matches/994f1a0f/Bologna-Atalanta-November-4-2018-Serie-A
Udinese,Milan,https://fbref.com/en/matches/9d192295/Udinese-Milan-November-4-2018-Serie-A
Frosinone,Fiorentina,https://fbref.com/en/matches/6135ca5f/Frosinone-Fiorentina-November-9-2018-Serie-A
