Liverpool,Norwich City,https://fbref.com/en/matches/928467bd/Liverpool-Norwich-City-August-9-2019-Premier-League
West Ham,Manchester City,https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League
Burnley,Southampton,https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League
Watford,Brighton,https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League
Bournemouth,Sheffield Utd,https://fbref.com/en/matches/d402cacd/Bournemouth-Sheffield-United-August-10-2019-Premier-League
Crystal Palace,Everton,https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League
Tottenham,Aston Villa,https://fbref.com/en/matches/404ee5d3/Tottenham-Hotspur-Aston-Villa-August-10-2019-Premier-League
Newcastle Utd,Arsenal,https://fbref.com/en/matches/1405a610/Newcastle-United-Arsenal-August-11-2019-Premier-League
Leicester City,Wolves,https://fbref.com/en/matches/bf4afd61/Leicester-City-Wolverhampton-Wanderers-August-11-2019-Premier-League
Manchester Utd,Chelsea,https://fbref.com/en/matches/d0583d0d/Manchester-United-Chelsea-August-11-2019-Premier-League
Arsenal,Burnley,https://fbref.com/en/matches/ff7eda21/Arsenal-Burnley-August-17-2019-Premier-League
Southampton,Liverpool,https://fbref.com/en/matches/b2a48847/Southampton-Liverpool-August-17-2019-Premier-League
Norwich City,Newcastle Utd,https://fbref.com/en/matches/3ea63f4b/Norwich-City-Newcastle-United-August-17-2019-Premier-League
Brighton,West Ham,https://fbref.com/en/matches/894d0ca5/Brighton-and-Hove-Albion-West-Ham-United-August-17-2019-Premier-League
Everton,Watford,https://fbref.com/en/matches/f35c8c3a/Everton-Watford-August-17-2019-Premier-League
Aston Villa,Bournemouth,https://fbref.com/en/matches/7ad0ed82/Aston-Villa-Bournemouth-August-17-2019-Premier-League
Manchester City,Tottenham,https://fbref.com/en/matches/a4ba771e/Manchester-City-Tottenham-Hotspur-August-17-2019-Premier-League
Sheffield Utd,Crystal Palace,https://fbref.com/en/matches/7ca12d31/Sheffield-United-Crystal-Palace-August-18-2019-Premier-League
Chelsea,Leicester City,https://fbref.com/en/matches/aebf58b9/Chelsea-Leicester-City-August-18-2019-Premier-League
