position,LM
passes_completed,0.3447031813709413
passes,0.501475893735651
dribbles_completed,0.0065595277140045915
dribbles,0.012135126270908495
passes_completed_short,0.1597244998360118
passes_short,0.19416202033453592
passes_completed_medium,0.1397179403082978
passes_medium,0.1882584453919318
passes_completed_long,0.037389307969826174
passes_long,0.09183338799606429
passes_total_distance,6.006231551328304
passes_free_kicks,0.018694653984913087
through_balls,0.0032797638570022957
passes_pressure,0.09740898655296819
passes_switches,0.01541489012791079
crosses,0.04821252869793375
corner_kicks,0.028861921941620204
passes_intercepted,0.013119055428009183
passes_blocked,0.022958346999016072
dispossessed,0.014102984585109873
goals,0.0026238110856018366
assists,0.0022958346999016072
pens_made,0.0
pens_att,0.0
shots_total,0.01508691374221056
shots_on_target,0.00754345687110528
sca,0.037061331584125945
gca,0.003935716628402755
xg,0.0015742866513611023
crosses_into_penalty_area,0.006231551328304362
passes_into_final_third,0.027222040013119054
passes_into_penalty_area,0.022958346999016072
progressive_passes,0.05510003279763857
carry_progressive_distance,1.7825516562807477
assisted_shots,0.02427025254181699
fouled,0.020662512299114463
pens_won,0.0
tackles,0.005247622171203673
interceptions,0.004919645785503444
blocks,0.01508691374221056
tackles_won,0.0026238110856018366
dribble_tackles,0.0022958346999016072
dribbles_vs,0.010167267956707117
pressures,0.14922925549360447
pressure_regains,0.03082978025582158
clearances,0.0055755985569039025
errors,0.0
aerials_won,0.0036077402427025255
aerials_lost,0.0088553624139062
ball_recoveries,0.07281075762545097
pens_conceded,0.0
fouls,0.004263693014102984
cards_yellow_red,0.0
