position,CM
minutes,1165.0
passes_completed,370.0
passes,509.0
dribbles_completed,12.0
dribbles,15.0
passes_completed_short,133.0
passes_short,177.0
passes_completed_medium,162.0
passes_medium,202.0
passes_completed_long,69.0
passes_long,112.0
passes_total_distance,7787.0
passes_free_kicks,10.0
through_balls,1.0
passes_pressure,128.0
passes_switches,26.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,11.0
dispossessed,6.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,6.0
sca,23.0
gca,2.0
xg,1.4000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,33.0
passes_into_penalty_area,5.0
progressive_passes,34.0
carry_progressive_distance,915.0
assisted_shots,10.0
fouled,8.0
pens_won,0.0
tackles,39.0
interceptions,7.0
blocks,19.0
tackles_won,27.0
dribble_tackles,19.0
dribbles_vs,44.0
pressures,217.0
pressure_regains,62.0
clearances,34.0
errors,0.0
aerials_won,87.0
aerials_lost,41.0
ball_recoveries,154.0
pens_conceded,0.0
fouls,34.0
cards_yellow_red,0.0
