position,RB
passes_completed,0.3201565557729941
passes,0.4602739726027397
dribbles_completed,0.01213307240704501
dribbles,0.021917808219178082
passes_completed_short,0.11976516634050881
passes_short,0.14951076320939335
passes_completed_medium,0.16007827788649706
passes_medium,0.20743639921722112
passes_completed_long,0.038356164383561646
passes_long,0.08414872798434442
passes_total_distance,6.2684931506849315
passes_free_kicks,0.00821917808219178
through_balls,0.0011741682974559687
passes_pressure,0.06575342465753424
passes_switches,0.009784735812133072
crosses,0.022309197651663407
corner_kicks,0.0007827788649706458
passes_intercepted,0.007827788649706457
passes_blocked,0.019960861056751468
dispossessed,0.011741682974559686
goals,0.0
assists,0.0003913894324853229
pens_made,0.0
pens_att,0.0
shots_total,0.004696673189823875
shots_on_target,0.0011741682974559687
sca,0.01604696673189824
gca,0.0023483365949119373
xg,7.827788649706458e-05
crosses_into_penalty_area,0.005479452054794521
passes_into_final_third,0.021135029354207437
passes_into_penalty_area,0.00939334637964775
progressive_passes,0.025048923679060666
carry_progressive_distance,1.269275929549902
assisted_shots,0.007827788649706457
fouled,0.01487279843444227
pens_won,0.0
tackles,0.021917808219178082
interceptions,0.009784735812133072
blocks,0.019960861056751468
tackles_won,0.011350293542074364
dribble_tackles,0.0062622309197651665
dribbles_vs,0.014481409001956947
pressures,0.13189823874755383
pressure_regains,0.03874755381604697
clearances,0.0324853228962818
errors,0.0003913894324853229
aerials_won,0.014481409001956947
aerials_lost,0.009784735812133072
ball_recoveries,0.10450097847358121
pens_conceded,0.0007827788649706458
fouls,0.0187866927592955
cards_yellow_red,0.0003913894324853229
