position,AM
passes_completed,0.21893491124260356
passes,0.2879684418145957
dribbles_completed,0.023668639053254437
dribbles,0.03747534516765286
passes_completed_short,0.1222879684418146
passes_short,0.13609467455621302
passes_completed_medium,0.07100591715976332
passes_medium,0.08875739644970414
passes_completed_long,0.013806706114398421
passes_long,0.03550295857988166
passes_total_distance,3.418145956607495
passes_free_kicks,0.0019723865877712033
through_balls,0.0019723865877712033
passes_pressure,0.05719921104536489
passes_switches,0.009861932938856016
crosses,0.03353057199211045
corner_kicks,0.011834319526627219
passes_intercepted,0.005917159763313609
passes_blocked,0.011834319526627219
dispossessed,0.009861932938856016
goals,0.0019723865877712033
assists,0.0019723865877712033
pens_made,0.0
pens_att,0.0
shots_total,0.015779092702169626
shots_on_target,0.007889546351084813
sca,0.03944773175542406
gca,0.0019723865877712033
xg,0.0019723865877712033
crosses_into_penalty_area,0.005917159763313609
passes_into_final_third,0.0
passes_into_penalty_area,0.01775147928994083
progressive_passes,0.01775147928994083
carry_progressive_distance,1.4240631163708086
assisted_shots,0.023668639053254437
fouled,0.015779092702169626
pens_won,0.0
tackles,0.009861932938856016
interceptions,0.0019723865877712033
blocks,0.023668639053254437
tackles_won,0.0039447731755424065
dribble_tackles,0.005917159763313609
dribbles_vs,0.01775147928994083
pressures,0.23274161735700197
pressure_regains,0.055226824457593686
clearances,0.005917159763313609
errors,0.0
aerials_won,0.005917159763313609
aerials_lost,0.029585798816568046
ball_recoveries,0.08678500986193294
pens_conceded,0.0
fouls,0.009861932938856016
cards_yellow_red,0.0
