position,AM
minutes,4393.0
passes_completed,1378.0
passes,1800.0
dribbles_completed,92.0
dribbles,138.0
passes_completed_short,647.0
passes_short,773.0
passes_completed_medium,499.0
passes_medium,623.0
passes_completed_long,198.0
passes_long,306.0
passes_total_distance,25234.0
passes_free_kicks,21.0
through_balls,16.0
passes_pressure,354.0
passes_switches,61.0
crosses,41.0
corner_kicks,0.0
passes_intercepted,52.0
passes_blocked,66.0
dispossessed,90.0
goals,8.0
assists,12.0
pens_made,0.0
pens_att,0.0
shots_total,87.0
shots_on_target,26.0
sca,145.0
gca,23.0
xg,5.900000000000001
crosses_into_penalty_area,4.0
passes_into_final_third,159.0
passes_into_penalty_area,52.0
progressive_passes,228.0
carry_progressive_distance,5925.0
assisted_shots,65.0
fouled,106.0
pens_won,0.0
tackles,124.0
interceptions,55.0
blocks,108.0
tackles_won,81.0
dribble_tackles,37.0
dribbles_vs,123.0
pressures,1437.0
pressure_regains,344.0
clearances,24.0
errors,0.0
aerials_won,29.0
aerials_lost,61.0
ball_recoveries,483.0
pens_conceded,0.0
fouls,99.0
cards_yellow_red,0.0
