position,RM
minutes,1446.0
passes_completed,240.0
passes,396.0
dribbles_completed,28.0
dribbles,54.0
passes_completed_short,116.0
passes_short,159.0
passes_completed_medium,92.0
passes_medium,135.0
passes_completed_long,26.0
passes_long,75.0
passes_total_distance,4173.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,91.0
passes_switches,20.0
crosses,41.0
corner_kicks,3.0
passes_intercepted,12.0
passes_blocked,28.0
dispossessed,38.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,8.0
sca,29.0
gca,4.0
xg,1.5
crosses_into_penalty_area,8.0
passes_into_final_third,13.0
passes_into_penalty_area,16.0
progressive_passes,30.0
carry_progressive_distance,3041.0
assisted_shots,11.0
fouled,9.0
pens_won,0.0
tackles,18.0
interceptions,10.0
blocks,31.0
tackles_won,13.0
dribble_tackles,9.0
dribbles_vs,32.0
pressures,397.0
pressure_regains,64.0
clearances,9.0
errors,0.0
aerials_won,7.0
aerials_lost,16.0
ball_recoveries,124.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
