position,FW
minutes,8181.0
passes_completed,1226.0
passes,1724.0
dribbles_completed,38.0
dribbles,78.0
passes_completed_short,646.0
passes_short,848.0
passes_completed_medium,393.0
passes_medium,552.0
passes_completed_long,149.0
passes_long,229.0
passes_total_distance,20901.0
passes_free_kicks,7.0
through_balls,10.0
passes_pressure,439.0
passes_switches,51.0
crosses,34.0
corner_kicks,0.0
passes_intercepted,42.0
passes_blocked,67.0
dispossessed,100.0
goals,39.0
assists,11.0
pens_made,1.0
pens_att,2.0
shots_total,200.0
shots_on_target,85.0
sca,173.0
gca,27.0
xg,30.5
crosses_into_penalty_area,7.0
passes_into_final_third,95.0
passes_into_penalty_area,40.0
progressive_passes,113.0
carry_progressive_distance,4254.0
assisted_shots,60.0
fouled,218.0
pens_won,0.0
tackles,24.0
interceptions,13.0
blocks,40.0
tackles_won,18.0
dribble_tackles,8.0
dribbles_vs,41.0
pressures,1119.0
pressure_regains,282.0
clearances,78.0
errors,1.0
aerials_won,208.0
aerials_lost,232.0
ball_recoveries,274.0
pens_conceded,0.0
fouls,171.0
cards_yellow_red,1.0
