position,CM
minutes,2566.0
passes_completed,1026.0
passes,1317.0
dribbles_completed,18.0
dribbles,28.0
passes_completed_short,445.0
passes_short,497.0
passes_completed_medium,488.0
passes_medium,587.0
passes_completed_long,80.0
passes_long,197.0
passes_total_distance,17896.0
passes_free_kicks,13.0
through_balls,1.0
passes_pressure,209.0
passes_switches,28.0
crosses,65.0
corner_kicks,7.0
passes_intercepted,13.0
passes_blocked,35.0
dispossessed,14.0
goals,2.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,9.0
sca,56.0
gca,9.0
xg,1.2
crosses_into_penalty_area,9.0
passes_into_final_third,54.0
passes_into_penalty_area,21.0
progressive_passes,85.0
carry_progressive_distance,3649.0
assisted_shots,28.0
fouled,16.0
pens_won,0.0
tackles,34.0
interceptions,16.0
blocks,51.0
tackles_won,23.0
dribble_tackles,12.0
dribbles_vs,23.0
pressures,366.0
pressure_regains,113.0
clearances,43.0
errors,2.0
aerials_won,5.0
aerials_lost,15.0
ball_recoveries,189.0
pens_conceded,0.0
fouls,23.0
cards_yellow_red,0.0
