position,WB
minutes,6253.0
passes_completed,1988.0
passes,2743.0
dribbles_completed,37.0
dribbles,79.0
passes_completed_short,990.0
passes_short,1157.0
passes_completed_medium,793.0
passes_medium,1072.0
passes_completed_long,173.0
passes_long,414.0
passes_total_distance,33701.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,391.0
passes_switches,46.0
crosses,152.0
corner_kicks,1.0
passes_intercepted,35.0
passes_blocked,83.0
dispossessed,34.0
goals,2.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,3.0
sca,107.0
gca,8.0
xg,1.6
crosses_into_penalty_area,40.0
passes_into_final_third,112.0
passes_into_penalty_area,68.0
progressive_passes,160.0
carry_progressive_distance,5361.0
assisted_shots,57.0
fouled,50.0
pens_won,0.0
tackles,115.0
interceptions,76.0
blocks,172.0
tackles_won,59.0
dribble_tackles,41.0
dribbles_vs,116.0
pressures,1149.0
pressure_regains,278.0
clearances,162.0
errors,0.0
aerials_won,65.0
aerials_lost,67.0
ball_recoveries,599.0
pens_conceded,3.0
fouls,81.0
cards_yellow_red,0.0
