position,LB
minutes,5898.0
passes_completed,2461.0
passes,3364.0
dribbles_completed,30.0
dribbles,51.0
passes_completed_short,1058.0
passes_short,1234.0
passes_completed_medium,1090.0
passes_medium,1416.0
passes_completed_long,271.0
passes_long,574.0
passes_total_distance,44410.0
passes_free_kicks,42.0
through_balls,3.0
passes_pressure,515.0
passes_switches,54.0
crosses,107.0
corner_kicks,1.0
passes_intercepted,80.0
passes_blocked,118.0
dispossessed,36.0
goals,0.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,25.0
shots_on_target,7.0
sca,71.0
gca,4.0
xg,0.6
crosses_into_penalty_area,23.0
passes_into_final_third,205.0
passes_into_penalty_area,53.0
progressive_passes,233.0
carry_progressive_distance,6557.0
assisted_shots,38.0
fouled,71.0
pens_won,0.0
tackles,149.0
interceptions,107.0
blocks,156.0
tackles_won,87.0
dribble_tackles,59.0
dribbles_vs,129.0
pressures,1104.0
pressure_regains,319.0
clearances,225.0
errors,2.0
aerials_won,78.0
aerials_lost,57.0
ball_recoveries,627.0
pens_conceded,1.0
fouls,78.0
cards_yellow_red,0.0
