position,DM
minutes,601.0
passes_completed,0.5856905158069884
passes,0.697171381031614
dribbles_completed,0.016638935108153077
dribbles,0.019966722129783693
passes_completed_short,0.22296173044925124
passes_short,0.2762063227953411
passes_completed_medium,0.24459234608985025
passes_medium,0.27121464226289516
passes_completed_long,0.1048252911813644
passes_long,0.12146422628951747
passes_total_distance,11.845257903494176
passes_free_kicks,0.024958402662229616
through_balls,0.0
passes_pressure,0.16472545757071547
passes_switches,0.029950083194675542
crosses,0.0
corner_kicks,0.0066555740432612314
passes_intercepted,0.014975041597337771
passes_blocked,0.018302828618968387
dispossessed,0.014975041597337771
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.004991680532445923
shots_on_target,0.0016638935108153079
sca,0.019966722129783693
gca,0.0
xg,0.0004991680532445925
crosses_into_penalty_area,0.0
passes_into_final_third,0.033277870216306155
passes_into_penalty_area,0.0016638935108153079
progressive_passes,0.04492512479201331
carry_progressive_distance,1.4692179700499168
assisted_shots,0.009983361064891847
fouled,0.016638935108153077
pens_won,0.0
tackles,0.024958402662229616
interceptions,0.02329450915141431
blocks,0.013311148086522463
tackles_won,0.019966722129783693
dribble_tackles,0.0066555740432612314
dribbles_vs,0.03494176372712146
pressures,0.20632279534109818
pressure_regains,0.07653910149750416
clearances,0.026622296173044926
errors,0.0
aerials_won,0.028286189683860232
aerials_lost,0.02329450915141431
ball_recoveries,0.1930116472545757
pens_conceded,0.0
fouls,0.02329450915141431
cards_yellow_red,0.0
