position,LW
minutes,1060.0
passes_completed,424.0
passes,514.0
dribbles_completed,24.0
dribbles,46.0
passes_completed_short,231.0
passes_short,268.0
passes_completed_medium,155.0
passes_medium,183.0
passes_completed_long,27.0
passes_long,41.0
passes_total_distance,6701.0
passes_free_kicks,5.0
through_balls,2.0
passes_pressure,93.0
passes_switches,9.0
crosses,14.0
corner_kicks,15.0
passes_intercepted,17.0
passes_blocked,19.0
dispossessed,21.0
goals,2.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,36.0
shots_on_target,14.0
sca,44.0
gca,12.0
xg,2.6
crosses_into_penalty_area,1.0
passes_into_final_third,15.0
passes_into_penalty_area,13.0
progressive_passes,33.0
carry_progressive_distance,2115.0
assisted_shots,16.0
fouled,13.0
pens_won,0.0
tackles,18.0
interceptions,2.0
blocks,13.0
tackles_won,10.0
dribble_tackles,1.0
dribbles_vs,20.0
pressures,190.0
pressure_regains,52.0
clearances,5.0
errors,1.0
aerials_won,2.0
aerials_lost,17.0
ball_recoveries,68.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
