position,LM
minutes,906.0
passes_completed,160.0
passes,237.0
dribbles_completed,5.0
dribbles,16.0
passes_completed_short,83.0
passes_short,111.0
passes_completed_medium,58.0
passes_medium,81.0
passes_completed_long,15.0
passes_long,28.0
passes_total_distance,2682.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,56.0
passes_switches,6.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,12.0
dispossessed,24.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,5.0
sca,20.0
gca,0.0
xg,0.9
crosses_into_penalty_area,1.0
passes_into_final_third,14.0
passes_into_penalty_area,4.0
progressive_passes,18.0
carry_progressive_distance,1464.0
assisted_shots,9.0
fouled,19.0
pens_won,0.0
tackles,12.0
interceptions,6.0
blocks,16.0
tackles_won,7.0
dribble_tackles,3.0
dribbles_vs,16.0
pressures,189.0
pressure_regains,54.0
clearances,1.0
errors,0.0
aerials_won,3.0
aerials_lost,7.0
ball_recoveries,61.0
pens_conceded,1.0
fouls,18.0
cards_yellow_red,0.0
