position,AM
minutes,4326.0
passes_completed,1333.0
passes,1733.0
dribbles_completed,68.0
dribbles,96.0
passes_completed_short,711.0
passes_short,844.0
passes_completed_medium,428.0
passes_medium,556.0
passes_completed_long,155.0
passes_long,238.0
passes_total_distance,22671.0
passes_free_kicks,27.0
through_balls,3.0
passes_pressure,373.0
passes_switches,60.0
crosses,41.0
corner_kicks,3.0
passes_intercepted,34.0
passes_blocked,59.0
dispossessed,72.0
goals,8.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,71.0
shots_on_target,24.0
sca,99.0
gca,10.0
xg,8.200000000000001
crosses_into_penalty_area,7.0
passes_into_final_third,124.0
passes_into_penalty_area,21.0
progressive_passes,144.0
carry_progressive_distance,5100.0
assisted_shots,43.0
fouled,117.0
pens_won,1.0
tackles,147.0
interceptions,66.0
blocks,89.0
tackles_won,98.0
dribble_tackles,32.0
dribbles_vs,115.0
pressures,1063.0
pressure_regains,269.0
clearances,72.0
errors,1.0
aerials_won,110.0
aerials_lost,89.0
ball_recoveries,352.0
pens_conceded,1.0
fouls,116.0
cards_yellow_red,0.0
