position,RW
passes_completed,0.2598187311178248
passes,0.3690835850956697
dribbles_completed,0.012084592145015106
dribbles,0.02769385699899295
passes_completed_short,0.13746223564954682
passes_short,0.16767371601208458
passes_completed_medium,0.09063444108761329
passes_medium,0.1268882175226586
passes_completed_long,0.022658610271903322
passes_long,0.04934541792547835
passes_total_distance,4.257804632426989
passes_free_kicks,0.009566968781470292
through_balls,0.0010070493454179255
passes_pressure,0.081067472306143
passes_switches,0.013091641490433032
crosses,0.035246727089627394
corner_kicks,0.0216515609264854
passes_intercepted,0.0055387713997985906
passes_blocked,0.021148036253776436
dispossessed,0.024672708962739175
goals,0.002014098690835851
assists,0.0010070493454179255
pens_made,0.0
pens_att,0.0
shots_total,0.022155085599194362
shots_on_target,0.0075528700906344415
sca,0.03877139979859013
gca,0.004028197381671702
xg,0.0032225579053373615
crosses_into_penalty_area,0.003524672708962739
passes_into_final_third,0.015105740181268883
passes_into_penalty_area,0.010070493454179255
progressive_passes,0.026686807653575024
carry_progressive_distance,1.3705941591137967
assisted_shots,0.021148036253776436
fouled,0.020644511581067473
pens_won,0.0
tackles,0.013595166163141994
interceptions,0.004531722054380665
blocks,0.011581067472306143
tackles_won,0.010574018126888218
dribble_tackles,0.0030211480362537764
dribbles_vs,0.01460221550855992
pressures,0.15760322255790535
pressure_regains,0.04682779456193353
clearances,0.0030211480362537764
errors,0.0
aerials_won,0.00906344410876133
aerials_lost,0.019133937562940583
ball_recoveries,0.0634441087613293
pens_conceded,0.0
fouls,0.012084592145015106
cards_yellow_red,0.0
