position,GK
passes_completed,0.2149279050042409
passes,0.3251908396946565
dribbles_completed,0.00016963528413910093
dribbles,0.00016963528413910093
passes_completed_short,0.026463104325699746
passes_short,0.02714164546225615
passes_completed_medium,0.0914334181509754
passes_medium,0.0926208651399491
passes_completed_long,0.09567430025445292
passes_long,0.20339270568278203
passes_total_distance,7.125530110262934
passes_free_kicks,0.02748091603053435
through_balls,0.0
passes_pressure,0.026802374893977948
passes_switches,0.005767599660729432
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0016963528413910093
passes_blocked,0.002035623409669211
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0013570822731128074
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.002374893977947413
passes_into_penalty_area,0.0
progressive_passes,0.00033927056827820186
carry_progressive_distance,0.3650551314673452
assisted_shots,0.0
fouled,0.0010178117048346056
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.00033927056827820186
pressures,0.0005089058524173028
pressure_regains,0.0
clearances,0.00016963528413910093
errors,0.00016963528413910093
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.051908396946564885
pens_conceded,0.00016963528413910093
fouls,0.00016963528413910093
cards_yellow_red,0.0
