position,CB
minutes,3789.0
passes_completed,972.0
passes,1332.0
dribbles_completed,8.0
dribbles,14.0
passes_completed_short,282.0
passes_short,336.0
passes_completed_medium,503.0
passes_medium,609.0
passes_completed_long,177.0
passes_long,354.0
passes_total_distance,21124.0
passes_free_kicks,28.0
through_balls,0.0
passes_pressure,209.0
passes_switches,24.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,21.0
dispossessed,4.0
goals,7.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,11.0
sca,18.0
gca,2.0
xg,4.0
crosses_into_penalty_area,0.0
passes_into_final_third,77.0
passes_into_penalty_area,8.0
progressive_passes,65.0
carry_progressive_distance,2249.0
assisted_shots,7.0
fouled,26.0
pens_won,0.0
tackles,60.0
interceptions,41.0
blocks,64.0
tackles_won,29.0
dribble_tackles,15.0
dribbles_vs,36.0
pressures,338.0
pressure_regains,113.0
clearances,264.0
errors,2.0
aerials_won,83.0
aerials_lost,72.0
ball_recoveries,442.0
pens_conceded,2.0
fouls,33.0
cards_yellow_red,0.0
