position,LW
minutes,841.0
passes_completed,226.0
passes,306.0
dribbles_completed,43.0
dribbles,73.0
passes_completed_short,121.0
passes_short,144.0
passes_completed_medium,86.0
passes_medium,109.0
passes_completed_long,15.0
passes_long,32.0
passes_total_distance,3600.0
passes_free_kicks,1.0
through_balls,2.0
passes_pressure,65.0
passes_switches,8.0
crosses,22.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,16.0
dispossessed,21.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,7.0
sca,35.0
gca,2.0
xg,1.0
crosses_into_penalty_area,3.0
passes_into_final_third,14.0
passes_into_penalty_area,10.0
progressive_passes,20.0
carry_progressive_distance,1864.0
assisted_shots,16.0
fouled,11.0
pens_won,0.0
tackles,19.0
interceptions,2.0
blocks,16.0
tackles_won,12.0
dribble_tackles,5.0
dribbles_vs,17.0
pressures,243.0
pressure_regains,65.0
clearances,8.0
errors,0.0
aerials_won,8.0
aerials_lost,16.0
ball_recoveries,63.0
pens_conceded,1.0
fouls,26.0
cards_yellow_red,0.0
