position,RW
minutes,1873.0
passes_completed,0.21195942338494395
passes,0.2947143619861185
dribbles_completed,0.022423918846769888
dribbles,0.03683929524826481
passes_completed_short,0.12493326214628937
passes_short,0.1553657234383342
passes_completed_medium,0.060864922584089695
passes_medium,0.08328884143085959
passes_completed_long,0.01868659903897491
passes_long,0.03203416978109984
passes_total_distance,3.2963160704751737
passes_free_kicks,0.002135611318739989
through_balls,0.0
passes_pressure,0.08328884143085959
passes_switches,0.0069407367859049655
crosses,0.01601708489054992
corner_kicks,0.0005339028296849973
passes_intercepted,0.007474639615589963
passes_blocked,0.013881473571809931
dispossessed,0.016550987720234916
goals,0.002135611318739989
assists,0.0010678056593699946
pens_made,0.0
pens_att,0.0
shots_total,0.01868659903897491
shots_on_target,0.007474639615589963
sca,0.02616123865456487
gca,0.0026695141484249867
xg,0.0022423918846769886
crosses_into_penalty_area,0.0026695141484249867
passes_into_final_third,0.007474639615589963
passes_into_penalty_area,0.0058729311265349705
progressive_passes,0.012813667912439935
carry_progressive_distance,1.2877736252002137
assisted_shots,0.0069407367859049655
fouled,0.01601708489054992
pens_won,0.0
tackles,0.015483182060864922
interceptions,0.003203416978109984
blocks,0.012813667912439935
tackles_won,0.009610250934329953
dribble_tackles,0.0069407367859049655
dribbles_vs,0.019754404698344902
pressures,0.19167111585691404
pressure_regains,0.04911906033101975
clearances,0.007474639615589963
errors,0.0
aerials_won,0.017084890549919914
aerials_lost,0.028830752802989856
ball_recoveries,0.06887346502936466
pens_conceded,0.0
fouls,0.014949279231179925
cards_yellow_red,0.0
