position,CB
minutes,6880.0
passes_completed,3604.0
passes,4142.0
dribbles_completed,16.0
dribbles,19.0
passes_completed_short,1057.0
passes_short,1171.0
passes_completed_medium,1922.0
passes_medium,2071.0
passes_completed_long,594.0
passes_long,835.0
passes_total_distance,75979.0
passes_free_kicks,100.0
through_balls,6.0
passes_pressure,557.0
passes_switches,91.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,47.0
passes_blocked,48.0
dispossessed,15.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,5.0
sca,43.0
gca,3.0
xg,2.4
crosses_into_penalty_area,1.0
passes_into_final_third,228.0
passes_into_penalty_area,19.0
progressive_passes,223.0
carry_progressive_distance,8191.0
assisted_shots,20.0
fouled,59.0
pens_won,0.0
tackles,118.0
interceptions,75.0
blocks,122.0
tackles_won,74.0
dribble_tackles,47.0
dribbles_vs,85.0
pressures,571.0
pressure_regains,195.0
clearances,357.0
errors,8.0
aerials_won,174.0
aerials_lost,83.0
ball_recoveries,846.0
pens_conceded,4.0
fouls,65.0
cards_yellow_red,0.0
