position,WB
minutes,4706.0
passes_completed,0.4679133021674458
passes,0.5996600084997875
dribbles_completed,0.009774755631109222
dribbles,0.020186995325116874
passes_completed_short,0.2515937101572461
passes_short,0.2849553761155971
passes_completed_medium,0.17658308542286444
passes_medium,0.2220569485762856
passes_completed_long,0.03378665533361666
passes_long,0.07012324691882703
passes_total_distance,7.721844453888653
passes_free_kicks,0.006799830004249894
through_balls,0.00021249468763280918
passes_pressure,0.08521036974075648
passes_switches,0.012112197195070123
crosses,0.02889927751806205
corner_kicks,0.00021249468763280918
passes_intercepted,0.00998725031874203
passes_blocked,0.01827454313642159
dispossessed,0.0070123246918827025
goals,0.002337441563960901
assists,0.0019124521886952825
pens_made,0.0
pens_att,0.0
shots_total,0.015087122821929451
shots_on_target,0.0053123671908202295
sca,0.025499362515937103
gca,0.003399915002124947
xg,0.00163620909477263
crosses_into_penalty_area,0.005737356566085848
passes_into_final_third,0.03336166595835104
passes_into_penalty_area,0.016999575010624733
progressive_passes,0.06438589035274118
carry_progressive_distance,1.6466213344666383
assisted_shots,0.011899702507437314
fouled,0.01551211219719507
pens_won,0.00021249468763280918
tackles,0.03038674033149171
interceptions,0.012537186570335741
blocks,0.02337441563960901
tackles_won,0.016574585635359115
dribble_tackles,0.011049723756906077
dribbles_vs,0.024011899702507437
pressures,0.15384615384615385
pressure_regains,0.050148746281342964
clearances,0.022736931576710584
errors,0.0
aerials_won,0.014662133446663833
aerials_lost,0.0070123246918827025
ball_recoveries,0.09073523161920952
pens_conceded,0.0
fouls,0.010837229069273268
cards_yellow_red,0.0
