position,RB
minutes,3347.0
passes_completed,1199.0
passes,1741.0
dribbles_completed,15.0
dribbles,27.0
passes_completed_short,441.0
passes_short,546.0
passes_completed_medium,607.0
passes_medium,820.0
passes_completed_long,134.0
passes_long,298.0
passes_total_distance,22485.0
passes_free_kicks,14.0
through_balls,1.0
passes_pressure,235.0
passes_switches,24.0
crosses,68.0
corner_kicks,0.0
passes_intercepted,39.0
passes_blocked,89.0
dispossessed,20.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,5.0
sca,55.0
gca,4.0
xg,1.5999999999999999
crosses_into_penalty_area,12.0
passes_into_final_third,105.0
passes_into_penalty_area,35.0
progressive_passes,168.0
carry_progressive_distance,3043.0
assisted_shots,33.0
fouled,22.0
pens_won,0.0
tackles,68.0
interceptions,34.0
blocks,74.0
tackles_won,40.0
dribble_tackles,29.0
dribbles_vs,102.0
pressures,668.0
pressure_regains,169.0
clearances,105.0
errors,0.0
aerials_won,18.0
aerials_lost,32.0
ball_recoveries,348.0
pens_conceded,0.0
fouls,58.0
cards_yellow_red,0.0
