position,GK
passes_completed,0.21637426900584794
passes,0.36686159844054583
dribbles_completed,0.0
dribbles,9.746588693957115e-05
passes_completed_short,0.025341130604288498
passes_short,0.025828460038986353
passes_completed_medium,0.08294346978557506
passes_medium,0.08460038986354776
passes_completed_long,0.10623781676413255
passes_long,0.25448343079922026
passes_total_distance,8.444931773879143
passes_free_kicks,0.03888888888888889
through_balls,0.00029239766081871346
passes_pressure,0.034307992202729044
passes_switches,0.01949317738791423
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.001851851851851852
passes_blocked,0.0005847953216374269
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.746588693957115e-05
shots_on_target,0.0
sca,0.0013645224171539962
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.012962962962962963
passes_into_penalty_area,0.0004873294346978557
progressive_passes,9.746588693957115e-05
carry_progressive_distance,0.5971734892787525
assisted_shots,0.0004873294346978557
fouled,0.0017543859649122807
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0008771929824561404
pressures,0.0013645224171539962
pressure_regains,0.0004873294346978557
clearances,0.0004873294346978557
errors,0.0004873294346978557
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.06306042884990254
pens_conceded,0.0001949317738791423
fouls,0.00029239766081871346
cards_yellow_red,0.0
