position,CB
minutes,2712.0
passes_completed,1039.0
passes,1240.0
dribbles_completed,11.0
dribbles,13.0
passes_completed_short,185.0
passes_short,213.0
passes_completed_medium,550.0
passes_medium,603.0
passes_completed_long,295.0
passes_long,398.0
passes_total_distance,25363.0
passes_free_kicks,43.0
through_balls,2.0
passes_pressure,194.0
passes_switches,38.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,18.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,3.0
sca,5.0
gca,0.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,55.0
passes_into_penalty_area,5.0
progressive_passes,55.0
carry_progressive_distance,3108.0
assisted_shots,1.0
fouled,37.0
pens_won,0.0
tackles,81.0
interceptions,31.0
blocks,87.0
tackles_won,47.0
dribble_tackles,24.0
dribbles_vs,53.0
pressures,349.0
pressure_regains,117.0
clearances,197.0
errors,1.0
aerials_won,76.0
aerials_lost,54.0
ball_recoveries,317.0
pens_conceded,1.0
fouls,27.0
cards_yellow_red,0.0
