position,GK
passes_completed,0.19037037037037038
passes,0.30074074074074075
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,0.018518518518518517
passes_short,0.018518518518518517
passes_completed_medium,0.07629629629629629
passes_medium,0.07925925925925927
passes_completed_long,0.09481481481481481
passes_long,0.20222222222222222
passes_total_distance,6.762962962962963
passes_free_kicks,0.017777777777777778
through_balls,0.0
passes_pressure,0.02074074074074074
passes_switches,0.008888888888888889
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0014814814814814814
passes_blocked,0.0014814814814814814
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.0014814814814814814
passes_into_penalty_area,0.0
progressive_passes,0.0007407407407407407
carry_progressive_distance,0.4074074074074074
assisted_shots,0.0
fouled,0.0007407407407407407
pens_won,0.0
tackles,0.0
interceptions,0.0007407407407407407
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0007407407407407407
pressures,0.0
pressure_regains,0.0
clearances,0.0
errors,0.0014814814814814814
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.04666666666666667
pens_conceded,0.0
fouls,0.0007407407407407407
cards_yellow_red,0.0
