position,WB
minutes,1981.0
passes_completed,1297.0
passes,1551.0
dribbles_completed,28.0
dribbles,45.0
passes_completed_short,752.0
passes_short,829.0
passes_completed_medium,441.0
passes_medium,519.0
passes_completed_long,78.0
passes_long,148.0
passes_total_distance,19843.0
passes_free_kicks,18.0
through_balls,3.0
passes_pressure,234.0
passes_switches,27.0
crosses,70.0
corner_kicks,22.0
passes_intercepted,25.0
passes_blocked,37.0
dispossessed,22.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,10.0
sca,43.0
gca,1.0
xg,1.0
crosses_into_penalty_area,9.0
passes_into_final_third,56.0
passes_into_penalty_area,25.0
progressive_passes,70.0
carry_progressive_distance,4675.0
assisted_shots,23.0
fouled,27.0
pens_won,0.0
tackles,45.0
interceptions,19.0
blocks,51.0
tackles_won,17.0
dribble_tackles,14.0
dribbles_vs,25.0
pressures,321.0
pressure_regains,102.0
clearances,42.0
errors,0.0
aerials_won,23.0
aerials_lost,17.0
ball_recoveries,190.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
