position,WB
minutes,800.0
passes_completed,0.49
passes,0.6675
dribbles_completed,0.02375
dribbles,0.03
passes_completed_short,0.2375
passes_short,0.2775
passes_completed_medium,0.18625
passes_medium,0.22375
passes_completed_long,0.05875
passes_long,0.1375
passes_total_distance,8.91875
passes_free_kicks,0.02125
through_balls,0.00125
passes_pressure,0.10125
passes_switches,0.0325
crosses,0.045
corner_kicks,0.03125
passes_intercepted,0.01125
passes_blocked,0.03375
dispossessed,0.01
goals,0.00125
assists,0.00125
pens_made,0.0
pens_att,0.0
shots_total,0.00625
shots_on_target,0.0025
sca,0.035
gca,0.00375
xg,0.0008749999999999999
crosses_into_penalty_area,0.00875
passes_into_final_third,0.04625
passes_into_penalty_area,0.02125
progressive_passes,0.06
carry_progressive_distance,1.28375
assisted_shots,0.01375
fouled,0.015
pens_won,0.0
tackles,0.015
interceptions,0.00875
blocks,0.0275
tackles_won,0.01
dribble_tackles,0.00875
dribbles_vs,0.02375
pressures,0.105
pressure_regains,0.03625
clearances,0.01875
errors,0.0
aerials_won,0.0075
aerials_lost,0.0075
ball_recoveries,0.105
pens_conceded,0.0
fouls,0.00875
cards_yellow_red,0.0
