position,CB
minutes,180.0
passes_completed,101.0
passes,114.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,34.0
passes_short,35.0
passes_completed_medium,55.0
passes_medium,62.0
passes_completed_long,11.0
passes_long,15.0
passes_total_distance,1963.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,24.0
passes_switches,2.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,0.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,0.0
progressive_passes,2.0
carry_progressive_distance,218.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,5.0
interceptions,3.0
blocks,3.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,24.0
pressure_regains,8.0
clearances,2.0
errors,0.0
aerials_won,3.0
aerials_lost,4.0
ball_recoveries,21.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
