position,LW
passes_completed,0.15320910973084886
passes,0.2111801242236025
dribbles_completed,0.020703933747412008
dribbles,0.037267080745341616
passes_completed_short,0.08074534161490683
passes_short,0.09109730848861283
passes_completed_medium,0.051759834368530024
passes_medium,0.07039337474120083
passes_completed_long,0.014492753623188406
passes_long,0.024844720496894408
passes_total_distance,2.494824016563147
passes_free_kicks,0.0
through_balls,0.002070393374741201
passes_pressure,0.049689440993788817
passes_switches,0.002070393374741201
crosses,0.018633540372670808
corner_kicks,0.0
passes_intercepted,0.004140786749482402
passes_blocked,0.012422360248447204
dispossessed,0.022774327122153208
goals,0.002070393374741201
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.026915113871635612
shots_on_target,0.006211180124223602
sca,0.024844720496894408
gca,0.0
xg,0.004347826086956522
crosses_into_penalty_area,0.006211180124223602
passes_into_final_third,0.016563146997929608
passes_into_penalty_area,0.008281573498964804
progressive_passes,0.010351966873706004
carry_progressive_distance,1.225672877846791
assisted_shots,0.014492753623188406
fouled,0.006211180124223602
pens_won,0.0
tackles,0.004140786749482402
interceptions,0.004140786749482402
blocks,0.014492753623188406
tackles_won,0.004140786749482402
dribble_tackles,0.004140786749482402
dribbles_vs,0.014492753623188406
pressures,0.16356107660455488
pressure_regains,0.047619047619047616
clearances,0.002070393374741201
errors,0.0
aerials_won,0.024844720496894408
aerials_lost,0.049689440993788817
ball_recoveries,0.055900621118012424
pens_conceded,0.002070393374741201
fouls,0.010351966873706004
cards_yellow_red,0.0
