position,CM
passes_completed,0.36437908496732024
passes,0.43137254901960786
dribbles_completed,0.007625272331154684
dribbles,0.010893246187363835
passes_completed_short,0.15250544662309368
passes_short,0.1770152505446623
passes_completed_medium,0.15904139433551198
passes_medium,0.17538126361655773
passes_completed_long,0.046840958605664486
passes_long,0.0659041394335512
passes_total_distance,6.806100217864924
passes_free_kicks,0.010893246187363835
through_balls,0.0
passes_pressure,0.09368191721132897
passes_switches,0.009259259259259259
crosses,0.0005446623093681918
corner_kicks,0.0
passes_intercepted,0.007080610021786492
passes_blocked,0.005991285403050109
dispossessed,0.007625272331154684
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.003812636165577342
shots_on_target,0.0005446623093681918
sca,0.00980392156862745
gca,0.0005446623093681918
xg,5.446623093681918e-05
crosses_into_penalty_area,0.0
passes_into_final_third,0.020152505446623094
passes_into_penalty_area,0.002178649237472767
progressive_passes,0.020697167755991286
carry_progressive_distance,0.5915032679738562
assisted_shots,0.005991285403050109
fouled,0.013071895424836602
pens_won,0.0
tackles,0.03540305010893246
interceptions,0.015250544662309368
blocks,0.0332244008714597
tackles_won,0.02559912854030501
dribble_tackles,0.008169934640522876
dribbles_vs,0.037037037037037035
pressures,0.26742919389978215
pressure_regains,0.0915032679738562
clearances,0.018518518518518517
errors,0.0005446623093681918
aerials_won,0.008714596949891068
aerials_lost,0.017973856209150325
ball_recoveries,0.12854030501089325
pens_conceded,0.0
fouls,0.014161220043572984
cards_yellow_red,0.0
