position,AM
passes_completed,0.40035481963335307
passes,0.5225704711216242
dribbles_completed,0.018135225704711218
dribbles,0.03252513305736251
passes_completed_short,0.18490045338064262
passes_short,0.21092055982653263
passes_completed_medium,0.1500098561009265
passes_medium,0.18726591760299627
passes_completed_long,0.05164596885472107
passes_long,0.09225310467179183
passes_total_distance,7.168933569879756
passes_free_kicks,0.01438990735265129
through_balls,0.001576976148235758
passes_pressure,0.10348905972797161
passes_switches,0.023063276167947958
crosses,0.03291937709442145
corner_kicks,0.017740981667652277
passes_intercepted,0.00867336881529667
passes_blocked,0.02069781194559432
dispossessed,0.02188054405677114
goals,0.003942440370589394
assists,0.002562586240883107
pens_made,0.0003942440370589395
pens_att,0.0005913660555884093
shots_total,0.029174058742361522
shots_on_target,0.009264734870885078
sca,0.04750640646560221
gca,0.004928050463236744
xg,0.0036467573427951903
crosses_into_penalty_area,0.004928050463236744
passes_into_final_third,0.027005716538537356
passes_into_penalty_area,0.021289178001182733
progressive_passes,0.04652079637295486
carry_progressive_distance,1.7023457520205008
assisted_shots,0.026414350482948944
fouled,0.011235955056179775
pens_won,0.00019712201852946975
tackles,0.011630199093238714
interceptions,0.004730928444707274
blocks,0.012418687167356593
tackles_won,0.006702148630001971
dribble_tackles,0.003153952296471516
dribbles_vs,0.017740981667652277
pressures,0.18332347723240686
pressure_regains,0.04908338261383797
clearances,0.003942440370589394
errors,0.00019712201852946975
aerials_won,0.005519416518825153
aerials_lost,0.01438990735265129
ball_recoveries,0.07135817070766805
pens_conceded,0.0
fouls,0.009264734870885078
cards_yellow_red,0.0
