position,CB
minutes,6404.0
passes_completed,2925.0
passes,3565.0
dribbles_completed,25.0
dribbles,31.0
passes_completed_short,783.0
passes_short,890.0
passes_completed_medium,1630.0
passes_medium,1822.0
passes_completed_long,489.0
passes_long,807.0
passes_total_distance,64113.0
passes_free_kicks,91.0
through_balls,6.0
passes_pressure,553.0
passes_switches,133.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,28.0
passes_blocked,27.0
dispossessed,12.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,49.0
shots_on_target,12.0
sca,28.0
gca,1.0
xg,2.8000000000000003
crosses_into_penalty_area,0.0
passes_into_final_third,240.0
passes_into_penalty_area,11.0
progressive_passes,212.0
carry_progressive_distance,8260.0
assisted_shots,14.0
fouled,46.0
pens_won,0.0
tackles,132.0
interceptions,55.0
blocks,125.0
tackles_won,74.0
dribble_tackles,57.0
dribbles_vs,121.0
pressures,571.0
pressure_regains,190.0
clearances,545.0
errors,8.0
aerials_won,238.0
aerials_lost,111.0
ball_recoveries,801.0
pens_conceded,1.0
fouls,52.0
cards_yellow_red,0.0
