position,CB
minutes,6340.0
passes_completed,0.5050473186119874
passes,0.6077287066246057
dribbles_completed,0.008044164037854889
dribbles,0.008832807570977918
passes_completed_short,0.10946372239747634
passes_short,0.12965299684542586
passes_completed_medium,0.2908517350157729
passes_medium,0.32145110410094635
passes_completed_long,0.10078864353312303
passes_long,0.14810725552050474
passes_total_distance,11.540694006309149
passes_free_kicks,0.03438485804416404
through_balls,0.0003154574132492114
passes_pressure,0.09621451104100946
passes_switches,0.017981072555205046
crosses,0.002050473186119874
corner_kicks,0.0
passes_intercepted,0.003943217665615142
passes_blocked,0.0056782334384858045
dispossessed,0.004258675078864353
goals,0.0012618296529968455
assists,0.0003154574132492114
pens_made,0.0
pens_att,0.0
shots_total,0.008832807570977918
shots_on_target,0.002523659305993691
sca,0.00946372239747634
gca,0.0012618296529968455
xg,0.0004574132492113565
crosses_into_penalty_area,0.0006309148264984228
passes_into_final_third,0.03249211356466877
passes_into_penalty_area,0.0031545741324921135
progressive_passes,0.04242902208201893
carry_progressive_distance,1.7246056782334385
assisted_shots,0.0028391167192429023
fouled,0.013564668769716088
pens_won,0.0
tackles,0.017981072555205046
interceptions,0.010725552050473186
blocks,0.022082018927444796
tackles_won,0.010725552050473186
dribble_tackles,0.007728706624605678
dribbles_vs,0.017665615141955835
pressures,0.09605678233438486
pressure_regains,0.031230283911671923
clearances,0.08154574132492114
errors,0.0006309148264984228
aerials_won,0.04921135646687697
aerials_lost,0.008517350157728707
ball_recoveries,0.15078864353312302
pens_conceded,0.0001577287066246057
fouls,0.010725552050473186
cards_yellow_red,0.0
