position,FW
minutes,470.0
passes_completed,0.2148936170212766
passes,0.3021276595744681
dribbles_completed,0.019148936170212766
dribbles,0.03404255319148936
passes_completed_short,0.10212765957446808
passes_short,0.13191489361702127
passes_completed_medium,0.08297872340425531
passes_medium,0.10638297872340426
passes_completed_long,0.02127659574468085
passes_long,0.05106382978723404
passes_total_distance,3.4340425531914893
passes_free_kicks,0.00425531914893617
through_balls,0.0
passes_pressure,0.036170212765957444
passes_switches,0.006382978723404255
crosses,0.00851063829787234
corner_kicks,0.023404255319148935
passes_intercepted,0.006382978723404255
passes_blocked,0.01276595744680851
dispossessed,0.019148936170212766
goals,0.0
assists,0.002127659574468085
pens_made,0.0
pens_att,0.0
shots_total,0.019148936170212766
shots_on_target,0.00851063829787234
sca,0.02127659574468085
gca,0.002127659574468085
xg,0.0012765957446808512
crosses_into_penalty_area,0.0
passes_into_final_third,0.01702127659574468
passes_into_penalty_area,0.006382978723404255
progressive_passes,0.023404255319148935
carry_progressive_distance,1.2148936170212765
assisted_shots,0.00851063829787234
fouled,0.029787234042553193
pens_won,0.0
tackles,0.01702127659574468
interceptions,0.0
blocks,0.010638297872340425
tackles_won,0.00851063829787234
dribble_tackles,0.002127659574468085
dribbles_vs,0.00425531914893617
pressures,0.15106382978723404
pressure_regains,0.031914893617021274
clearances,0.002127659574468085
errors,0.0
aerials_won,0.00425531914893617
aerials_lost,0.01702127659574468
ball_recoveries,0.05319148936170213
pens_conceded,0.0
fouls,0.01702127659574468
cards_yellow_red,0.0
