position,LW
minutes,418.0
passes_completed,0.3923444976076555
passes,0.5263157894736842
dribbles_completed,0.011961722488038277
dribbles,0.023923444976076555
passes_completed_short,0.22009569377990432
passes_short,0.2727272727272727
passes_completed_medium,0.14354066985645933
passes_medium,0.1722488038277512
passes_completed_long,0.01674641148325359
passes_long,0.03588516746411483
passes_total_distance,5.722488038277512
passes_free_kicks,0.0023923444976076554
through_balls,0.0023923444976076554
passes_pressure,0.17703349282296652
passes_switches,0.0
crosses,0.01674641148325359
corner_kicks,0.0
passes_intercepted,0.02631578947368421
passes_blocked,0.03827751196172249
dispossessed,0.014354066985645933
goals,0.0023923444976076554
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.03349282296650718
shots_on_target,0.007177033492822967
sca,0.04784688995215311
gca,0.0
xg,0.003827751196172249
crosses_into_penalty_area,0.0023923444976076554
passes_into_final_third,0.023923444976076555
passes_into_penalty_area,0.01674641148325359
progressive_passes,0.05263157894736842
carry_progressive_distance,1.7894736842105263
assisted_shots,0.02631578947368421
fouled,0.0023923444976076554
pens_won,0.0023923444976076554
tackles,0.014354066985645933
interceptions,0.0
blocks,0.019138755980861243
tackles_won,0.009569377990430622
dribble_tackles,0.0
dribbles_vs,0.023923444976076555
pressures,0.25598086124401914
pressure_regains,0.08373205741626795
clearances,0.0023923444976076554
errors,0.0
aerials_won,0.0023923444976076554
aerials_lost,0.011961722488038277
ball_recoveries,0.07177033492822966
pens_conceded,0.0
fouls,0.01674641148325359
cards_yellow_red,0.0
