position,RW
minutes,2054.0
passes_completed,337.0
passes,510.0
dribbles_completed,47.0
dribbles,92.0
passes_completed_short,185.0
passes_short,243.0
passes_completed_medium,105.0
passes_medium,156.0
passes_completed_long,30.0
passes_long,64.0
passes_total_distance,5250.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,116.0
passes_switches,20.0
crosses,44.0
corner_kicks,2.0
passes_intercepted,21.0
passes_blocked,32.0
dispossessed,81.0
goals,7.0
assists,2.0
pens_made,0.0
pens_att,1.0
shots_total,53.0
shots_on_target,17.0
sca,62.0
gca,7.0
xg,6.5
crosses_into_penalty_area,7.0
passes_into_final_third,15.0
passes_into_penalty_area,14.0
progressive_passes,33.0
carry_progressive_distance,3184.0
assisted_shots,27.0
fouled,64.0
pens_won,0.0
tackles,22.0
interceptions,13.0
blocks,31.0
tackles_won,12.0
dribble_tackles,9.0
dribbles_vs,27.0
pressures,298.0
pressure_regains,83.0
clearances,6.0
errors,0.0
aerials_won,8.0
aerials_lost,19.0
ball_recoveries,127.0
pens_conceded,0.0
fouls,27.0
cards_yellow_red,0.0
