position,RB
minutes,2121.0
passes_completed,0.44130127298444133
passes,0.5601131541725601
dribbles_completed,0.006600660066006601
dribbles,0.009900990099009901
passes_completed_short,0.22206506364922207
passes_short,0.25412541254125415
passes_completed_medium,0.18246110325318246
passes_medium,0.22347949080622348
passes_completed_long,0.033003300330033
passes_long,0.06647807637906648
passes_total_distance,7.383781235266384
passes_free_kicks,0.0033003300330033004
through_balls,0.0
passes_pressure,0.09900990099009901
passes_switches,0.004243281471004243
crosses,0.027817067421027818
corner_kicks,0.0004714757190004715
passes_intercepted,0.010372465818010372
passes_blocked,0.018387553041018388
dispossessed,0.005657708628005658
goals,0.0
assists,0.0004714757190004715
pens_made,0.0
pens_att,0.0
shots_total,0.0033003300330033004
shots_on_target,0.000942951438000943
sca,0.01603017444601603
gca,0.0004714757190004715
xg,0.00014144271570014146
crosses_into_penalty_area,0.006600660066006601
passes_into_final_third,0.0231023102310231
passes_into_penalty_area,0.010372465818010372
progressive_passes,0.036775106082036775
carry_progressive_distance,0.9773691654879774
assisted_shots,0.011315417256011316
fouled,0.021216407355021217
pens_won,0.0
tackles,0.013672795851013672
interceptions,0.008958038661008957
blocks,0.020273455917020275
tackles_won,0.008958038661008957
dribble_tackles,0.004243281471004243
dribbles_vs,0.011315417256011316
pressures,0.09995285242809995
pressure_regains,0.027345591702027345
clearances,0.013201320132013201
errors,0.0
aerials_won,0.008015087223008015
aerials_lost,0.006600660066006601
ball_recoveries,0.10278170674210278
pens_conceded,0.0
fouls,0.017916077322017915
cards_yellow_red,0.0004714757190004715
