position,GK
minutes,9711.0
passes_completed,2682.0
passes,3389.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,487.0
passes_short,494.0
passes_completed_medium,1247.0
passes_medium,1267.0
passes_completed_long,939.0
passes_long,1617.0
passes_total_distance,76128.0
passes_free_kicks,232.0
through_balls,1.0
passes_pressure,304.0
passes_switches,71.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,3.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,6.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,14.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,4485.0
assisted_shots,3.0
fouled,10.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,11.0
pressure_regains,2.0
clearances,2.0
errors,8.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,497.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
