position,WB
passes_completed,0.4017467248908297
passes,0.5327510917030568
dribbles_completed,0.017467248908296942
dribbles,0.026200873362445413
passes_completed_short,0.13973799126637554
passes_short,0.1703056768558952
passes_completed_medium,0.18340611353711792
passes_medium,0.22489082969432314
passes_completed_long,0.06986899563318777
passes_long,0.11135371179039301
passes_total_distance,8.320960698689957
passes_free_kicks,0.004366812227074236
through_balls,0.002183406113537118
passes_pressure,0.09170305676855896
passes_switches,0.03275109170305677
crosses,0.04585152838427948
corner_kicks,0.004366812227074236
passes_intercepted,0.013100436681222707
passes_blocked,0.019650655021834062
dispossessed,0.017467248908296942
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.013100436681222707
shots_on_target,0.004366812227074236
sca,0.019650655021834062
gca,0.0
xg,0.0006550218340611355
crosses_into_penalty_area,0.004366812227074236
passes_into_final_third,0.019650655021834062
passes_into_penalty_area,0.004366812227074236
progressive_passes,0.05240174672489083
carry_progressive_distance,2.163755458515284
assisted_shots,0.010917030567685589
fouled,0.017467248908296942
pens_won,0.0
tackles,0.010917030567685589
interceptions,0.006550218340611353
blocks,0.026200873362445413
tackles_won,0.008733624454148471
dribble_tackles,0.004366812227074236
dribbles_vs,0.015283842794759825
pressures,0.15065502183406113
pressure_regains,0.056768558951965066
clearances,0.013100436681222707
errors,0.002183406113537118
aerials_won,0.013100436681222707
aerials_lost,0.021834061135371178
ball_recoveries,0.12445414847161572
pens_conceded,0.0
fouls,0.015283842794759825
cards_yellow_red,0.0
