position,CB
minutes,1430.0
passes_completed,492.0
passes,609.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,139.0
passes_short,149.0
passes_completed_medium,251.0
passes_medium,278.0
passes_completed_long,99.0
passes_long,172.0
passes_total_distance,10846.0
passes_free_kicks,18.0
through_balls,0.0
passes_pressure,124.0
passes_switches,16.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,8.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,4.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,23.0
passes_into_penalty_area,1.0
progressive_passes,29.0
carry_progressive_distance,1944.0
assisted_shots,1.0
fouled,9.0
pens_won,0.0
tackles,31.0
interceptions,9.0
blocks,33.0
tackles_won,21.0
dribble_tackles,16.0
dribbles_vs,25.0
pressures,123.0
pressure_regains,38.0
clearances,123.0
errors,1.0
aerials_won,39.0
aerials_lost,12.0
ball_recoveries,146.0
pens_conceded,2.0
fouls,9.0
cards_yellow_red,0.0
