position,WB
minutes,8862.0
passes_completed,3944.0
passes,4859.0
dribbles_completed,83.0
dribbles,168.0
passes_completed_short,2024.0
passes_short,2295.0
passes_completed_medium,1585.0
passes_medium,1910.0
passes_completed_long,279.0
passes_long,482.0
passes_total_distance,64736.0
passes_free_kicks,42.0
through_balls,0.0
passes_pressure,927.0
passes_switches,79.0
crosses,125.0
corner_kicks,3.0
passes_intercepted,96.0
passes_blocked,133.0
dispossessed,141.0
goals,5.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,57.0
shots_on_target,16.0
sca,169.0
gca,24.0
xg,4.5
crosses_into_penalty_area,17.0
passes_into_final_third,209.0
passes_into_penalty_area,70.0
progressive_passes,269.0
carry_progressive_distance,13999.0
assisted_shots,67.0
fouled,101.0
pens_won,2.0
tackles,261.0
interceptions,142.0
blocks,220.0
tackles_won,159.0
dribble_tackles,80.0
dribbles_vs,229.0
pressures,1841.0
pressure_regains,554.0
clearances,152.0
errors,3.0
aerials_won,85.0
aerials_lost,114.0
ball_recoveries,881.0
pens_conceded,0.0
fouls,109.0
cards_yellow_red,0.0
