position,AM
minutes,78.0
passes_completed,38.0
passes,45.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,19.0
passes_short,21.0
passes_completed_medium,12.0
passes_medium,15.0
passes_completed_long,5.0
passes_long,7.0
passes_total_distance,668.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,8.0
passes_switches,1.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,0.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,107.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,0.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,26.0
pressure_regains,5.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,4.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
