position,GK
passes_completed,0.22777777777777777
passes,0.4088235294117647
dribbles_completed,0.0004901960784313725
dribbles,0.0004901960784313725
passes_completed_short,0.025
passes_short,0.025
passes_completed_medium,0.07973856209150326
passes_medium,0.08104575163398693
passes_completed_long,0.12254901960784313
passes_long,0.30212418300653593
passes_total_distance,8.519607843137255
passes_free_kicks,0.04183006535947712
through_balls,0.0
passes_pressure,0.03415032679738562
passes_switches,0.011764705882352941
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.00130718954248366
passes_blocked,0.00130718954248366
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0008169934640522876
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.006045751633986928
passes_into_penalty_area,0.0001633986928104575
progressive_passes,0.0
carry_progressive_distance,0.7303921568627451
assisted_shots,0.000326797385620915
fouled,0.00196078431372549
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0004901960784313725
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0004901960784313725
pressures,0.0014705882352941176
pressure_regains,0.0
clearances,0.00130718954248366
errors,0.0001633986928104575
aerials_won,0.0
aerials_lost,0.0001633986928104575
ball_recoveries,0.06405228758169934
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
