position,RW
minutes,2673.0
passes_completed,611.0
passes,872.0
dribbles_completed,36.0
dribbles,64.0
passes_completed_short,313.0
passes_short,402.0
passes_completed_medium,232.0
passes_medium,319.0
passes_completed_long,52.0
passes_long,94.0
passes_total_distance,10122.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,210.0
passes_switches,24.0
crosses,20.0
corner_kicks,2.0
passes_intercepted,14.0
passes_blocked,49.0
dispossessed,46.0
goals,7.0
assists,4.0
pens_made,2.0
pens_att,3.0
shots_total,67.0
shots_on_target,26.0
sca,70.0
gca,9.0
xg,8.199999999999998
crosses_into_penalty_area,4.0
passes_into_final_third,30.0
passes_into_penalty_area,12.0
progressive_passes,55.0
carry_progressive_distance,2461.0
assisted_shots,28.0
fouled,46.0
pens_won,0.0
tackles,47.0
interceptions,13.0
blocks,35.0
tackles_won,31.0
dribble_tackles,10.0
dribbles_vs,52.0
pressures,556.0
pressure_regains,141.0
clearances,21.0
errors,0.0
aerials_won,19.0
aerials_lost,50.0
ball_recoveries,231.0
pens_conceded,0.0
fouls,37.0
cards_yellow_red,0.0
