position,CM
passes_completed,0.5344563552833078
passes,0.6622581094250313
dribbles_completed,0.01225114854517611
dribbles,0.017262982040929974
passes_completed_short,0.22567172490602813
passes_short,0.2574133370458026
passes_completed_medium,0.22567172490602813
passes_medium,0.2696644855909787
passes_completed_long,0.07462063204789085
passes_long,0.11429764722260893
passes_total_distance,10.189335932061812
passes_free_kicks,0.01294723653069748
through_balls,0.0011137407768341918
passes_pressure,0.12905471251566197
passes_switches,0.021161074759849643
crosses,0.007935403034943616
corner_kicks,0.0006960879855213699
passes_intercepted,0.009884449394403453
passes_blocked,0.012668801336488933
dispossessed,0.015453153278574413
goals,0.0005568703884170959
assists,0.0005568703884170959
pens_made,0.0
pens_att,0.0
shots_total,0.01614924126409578
shots_on_target,0.004872615898649589
sca,0.022692468327996658
gca,0.0023666991507726577
xg,0.000835305582625644
crosses_into_penalty_area,0.0019490463594598357
passes_into_final_third,0.06125574272588055
passes_into_penalty_area,0.00877070861756926
progressive_passes,0.049700682166225814
carry_progressive_distance,1.3065571488236114
assisted_shots,0.009606014200194905
fouled,0.015870806069887233
pens_won,0.0
tackles,0.03007100097452318
interceptions,0.02074342196853682
blocks,0.02171794514826674
tackles_won,0.021439509954058193
dribble_tackles,0.009049143811777809
dribbles_vs,0.031045524154253098
pressures,0.24418766532089656
pressure_regains,0.07378532646526521
clearances,0.018098287623555618
errors,0.00041765279131282193
aerials_won,0.012808018933593205
aerials_lost,0.011694278156759014
ball_recoveries,0.16733955171933731
pens_conceded,0.00013921759710427398
fouls,0.01781985242934707
cards_yellow_red,0.00013921759710427398
