position,DM
minutes,5031.0
passes_completed,2403.0
passes,2860.0
dribbles_completed,10.0
dribbles,13.0
passes_completed_short,747.0
passes_short,846.0
passes_completed_medium,1263.0
passes_medium,1430.0
passes_completed_long,367.0
passes_long,533.0
passes_total_distance,49360.0
passes_free_kicks,127.0
through_balls,1.0
passes_pressure,404.0
passes_switches,52.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,20.0
passes_blocked,23.0
dispossessed,17.0
goals,8.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,46.0
shots_on_target,15.0
sca,35.0
gca,2.0
xg,6.699999999999999
crosses_into_penalty_area,0.0
passes_into_final_third,198.0
passes_into_penalty_area,3.0
progressive_passes,203.0
carry_progressive_distance,5734.0
assisted_shots,10.0
fouled,72.0
pens_won,0.0
tackles,113.0
interceptions,49.0
blocks,116.0
tackles_won,70.0
dribble_tackles,36.0
dribbles_vs,86.0
pressures,483.0
pressure_regains,180.0
clearances,455.0
errors,3.0
aerials_won,231.0
aerials_lost,118.0
ball_recoveries,810.0
pens_conceded,2.0
fouls,59.0
cards_yellow_red,0.0
