position,GK
minutes,4500.0
passes_completed,1170.0
passes,1508.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,116.0
passes_short,119.0
passes_completed_medium,542.0
passes_medium,549.0
passes_completed_long,508.0
passes_long,834.0
passes_total_distance,36636.0
passes_free_kicks,115.0
through_balls,0.0
passes_pressure,154.0
passes_switches,64.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,7.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1871.0
assisted_shots,1.0
fouled,7.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,10.0
pressure_regains,5.0
clearances,1.0
errors,2.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,224.0
pens_conceded,1.0
fouls,3.0
cards_yellow_red,0.0
