position,FW
minutes,2338.0
passes_completed,473.0
passes,610.0
dribbles_completed,43.0
dribbles,84.0
passes_completed_short,256.0
passes_short,314.0
passes_completed_medium,175.0
passes_medium,218.0
passes_completed_long,26.0
passes_long,41.0
passes_total_distance,7149.0
passes_free_kicks,1.0
through_balls,2.0
passes_pressure,123.0
passes_switches,6.0
crosses,16.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,23.0
dispossessed,33.0
goals,6.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,52.0
shots_on_target,19.0
sca,63.0
gca,7.0
xg,8.2
crosses_into_penalty_area,2.0
passes_into_final_third,24.0
passes_into_penalty_area,15.0
progressive_passes,45.0
carry_progressive_distance,2651.0
assisted_shots,22.0
fouled,39.0
pens_won,3.0
tackles,16.0
interceptions,5.0
blocks,17.0
tackles_won,12.0
dribble_tackles,5.0
dribbles_vs,29.0
pressures,488.0
pressure_regains,93.0
clearances,18.0
errors,0.0
aerials_won,22.0
aerials_lost,37.0
ball_recoveries,104.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
