position,WB
minutes,1769.0
passes_completed,813.0
passes,1019.0
dribbles_completed,23.0
dribbles,70.0
passes_completed_short,400.0
passes_short,451.0
passes_completed_medium,337.0
passes_medium,394.0
passes_completed_long,67.0
passes_long,125.0
passes_total_distance,13780.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,168.0
passes_switches,27.0
crosses,90.0
corner_kicks,4.0
passes_intercepted,7.0
passes_blocked,60.0
dispossessed,23.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,10.0
sca,39.0
gca,6.0
xg,1.9000000000000001
crosses_into_penalty_area,21.0
passes_into_final_third,17.0
passes_into_penalty_area,22.0
progressive_passes,40.0
carry_progressive_distance,3413.0
assisted_shots,22.0
fouled,13.0
pens_won,0.0
tackles,27.0
interceptions,11.0
blocks,38.0
tackles_won,15.0
dribble_tackles,16.0
dribbles_vs,34.0
pressures,291.0
pressure_regains,85.0
clearances,26.0
errors,0.0
aerials_won,11.0
aerials_lost,13.0
ball_recoveries,149.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
