position,WB
passes_completed,0.540479421076436
passes,0.6517412935323383
dribbles_completed,0.012211668928086838
dribbles,0.01854364540931705
passes_completed_short,0.2302125734961556
passes_short,0.25780189959294436
passes_completed_medium,0.2464947987336047
passes_medium,0.2858435097241067
passes_completed_long,0.05970149253731343
passes_long,0.09000452284034374
passes_total_distance,9.90547263681592
passes_free_kicks,0.005427408412483039
through_balls,0.0004522840343735866
passes_pressure,0.0945273631840796
passes_switches,0.015829941203075532
crosses,0.03075531433740389
corner_kicks,0.003618272274988693
passes_intercepted,0.010402532790592492
passes_blocked,0.021709633649932156
dispossessed,0.008593396653098146
goals,0.0009045680687471732
assists,0.0009045680687471732
pens_made,0.0
pens_att,0.0
shots_total,0.009497964721845319
shots_on_target,0.003618272274988693
sca,0.025780189959294438
gca,0.0027137042062415195
xg,0.0007688828584350972
crosses_into_penalty_area,0.008141112618724558
passes_into_final_third,0.02939846223428313
passes_into_penalty_area,0.014925373134328358
progressive_passes,0.04703753957485301
carry_progressive_distance,2.2623247399366804
assisted_shots,0.011759384893713252
fouled,0.011759384893713252
pens_won,0.0004522840343735866
tackles,0.018995929443690638
interceptions,0.008593396653098146
blocks,0.0203527815468114
tackles_won,0.012663952962460425
dribble_tackles,0.005427408412483039
dribbles_vs,0.014473089099954772
pressures,0.12075983717774763
pressure_regains,0.035278154681139755
clearances,0.018091361374943465
errors,0.0013568521031207597
aerials_won,0.003618272274988693
aerials_lost,0.0067842605156037995
ball_recoveries,0.10085933966530981
pens_conceded,0.0
fouls,0.012663952962460425
cards_yellow_red,0.0
