position,FW
minutes,3904.0
passes_completed,835.0
passes,1265.0
dribbles_completed,40.0
dribbles,78.0
passes_completed_short,498.0
passes_short,670.0
passes_completed_medium,251.0
passes_medium,393.0
passes_completed_long,64.0
passes_long,107.0
passes_total_distance,12674.0
passes_free_kicks,0.0
through_balls,4.0
passes_pressure,361.0
passes_switches,22.0
crosses,33.0
corner_kicks,1.0
passes_intercepted,28.0
passes_blocked,62.0
dispossessed,68.0
goals,20.0
assists,5.0
pens_made,4.0
pens_att,5.0
shots_total,138.0
shots_on_target,50.0
sca,105.0
gca,12.0
xg,19.199999999999996
crosses_into_penalty_area,6.0
passes_into_final_third,72.0
passes_into_penalty_area,25.0
progressive_passes,75.0
carry_progressive_distance,2921.0
assisted_shots,52.0
fouled,70.0
pens_won,1.0
tackles,16.0
interceptions,8.0
blocks,46.0
tackles_won,9.0
dribble_tackles,6.0
dribbles_vs,35.0
pressures,712.0
pressure_regains,178.0
clearances,38.0
errors,0.0
aerials_won,201.0
aerials_lost,199.0
ball_recoveries,152.0
pens_conceded,0.0
fouls,90.0
cards_yellow_red,0.0
