position,DM
passes_completed,0.4756812694032425
passes,0.6098654708520179
dribbles_completed,0.004829251466022766
dribbles,0.008278716798896172
passes_completed_short,0.20593308037254227
passes_short,0.2311141773025181
passes_completed_medium,0.20420834770610555
passes_medium,0.2428423594342877
passes_completed_long,0.06036564332528458
passes_long,0.12073128665056916
passes_total_distance,8.809934460158676
passes_free_kicks,0.03001034839599862
through_balls,0.0017247326664367024
passes_pressure,0.0758882373232149
passes_switches,0.018627112797516384
crosses,0.013452914798206279
corner_kicks,0.027595722662987238
passes_intercepted,0.0072438771990341495
passes_blocked,0.014142807864780959
dispossessed,0.011038289065194894
goals,0.0006898930665746809
assists,0.002069679199724043
pens_made,0.0
pens_att,0.0
shots_total,0.008968609865470852
shots_on_target,0.002069679199724043
sca,0.03587443946188341
gca,0.003104518799586064
xg,0.0010003449465332875
crosses_into_penalty_area,0.0006898930665746809
passes_into_final_third,0.04932735426008968
passes_into_penalty_area,0.012763021731631597
progressive_passes,0.055191445325974475
carry_progressive_distance,1.1455674370472577
assisted_shots,0.02207657813038979
fouled,0.008968609865470852
pens_won,0.0
tackles,0.024836150396688513
interceptions,0.011038289065194894
blocks,0.020696791997240428
tackles_won,0.017937219730941704
dribble_tackles,0.004139358399448086
dribbles_vs,0.019661952397378408
pressures,0.22869955156950672
pressure_regains,0.061400482925146604
clearances,0.017937219730941704
errors,0.0
aerials_won,0.005174197999310107
aerials_lost,0.0075888237323214905
ball_recoveries,0.11521214211797172
pens_conceded,0.0006898930665746809
fouls,0.016557433597792343
cards_yellow_red,0.0
