position,LM
minutes,418.0
passes_completed,0.18660287081339713
passes,0.2799043062200957
dribbles_completed,0.014354066985645933
dribbles,0.03827751196172249
passes_completed_short,0.10526315789473684
passes_short,0.14114832535885166
passes_completed_medium,0.05502392344497608
passes_medium,0.09090909090909091
passes_completed_long,0.011961722488038277
passes_long,0.019138755980861243
passes_total_distance,2.722488038277512
passes_free_kicks,0.0
through_balls,0.0023923444976076554
passes_pressure,0.12440191387559808
passes_switches,0.009569377990430622
crosses,0.009569377990430622
corner_kicks,0.0
passes_intercepted,0.0023923444976076554
passes_blocked,0.011961722488038277
dispossessed,0.03110047846889952
goals,0.0
assists,0.0023923444976076554
pens_made,0.0
pens_att,0.0
shots_total,0.0215311004784689
shots_on_target,0.004784688995215311
sca,0.045454545454545456
gca,0.0023923444976076554
xg,0.0011961722488038277
crosses_into_penalty_area,0.007177033492822967
passes_into_final_third,0.004784688995215311
passes_into_penalty_area,0.014354066985645933
progressive_passes,0.014354066985645933
carry_progressive_distance,1.0789473684210527
assisted_shots,0.019138755980861243
fouled,0.028708133971291867
pens_won,0.0
tackles,0.0215311004784689
interceptions,0.009569377990430622
blocks,0.014354066985645933
tackles_won,0.007177033492822967
dribble_tackles,0.009569377990430622
dribbles_vs,0.011961722488038277
pressures,0.18899521531100477
pressure_regains,0.03588516746411483
clearances,0.011961722488038277
errors,0.0
aerials_won,0.07177033492822966
aerials_lost,0.06220095693779904
ball_recoveries,0.050239234449760764
pens_conceded,0.0
fouls,0.007177033492822967
cards_yellow_red,0.0
