position,CB
minutes,3546.0
passes_completed,1702.0
passes,1980.0
dribbles_completed,5.0
dribbles,7.0
passes_completed_short,400.0
passes_short,449.0
passes_completed_medium,901.0
passes_medium,992.0
passes_completed_long,393.0
passes_long,514.0
passes_total_distance,39292.0
passes_free_kicks,55.0
through_balls,0.0
passes_pressure,348.0
passes_switches,66.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,17.0
dispossessed,8.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,37.0
shots_on_target,12.0
sca,24.0
gca,3.0
xg,2.9000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,100.0
passes_into_penalty_area,3.0
progressive_passes,104.0
carry_progressive_distance,5387.0
assisted_shots,9.0
fouled,25.0
pens_won,1.0
tackles,69.0
interceptions,25.0
blocks,60.0
tackles_won,36.0
dribble_tackles,20.0
dribbles_vs,40.0
pressures,376.0
pressure_regains,111.0
clearances,255.0
errors,1.0
aerials_won,152.0
aerials_lost,90.0
ball_recoveries,403.0
pens_conceded,0.0
fouls,39.0
cards_yellow_red,0.0
